"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"gy-evac.nlogo"
"tick_res_0.5"
"11/25/2024 20:10:38:998 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","terminate-evac-distance-km","initial-people","max-walking-distance-km","warning-interval-time-mins","evacuation-probability","tick-time-in-mins","over-break-probability","[step]","ticks","get-no-active-cars","get-no-walking","get-no-evacuating","get-no-evacuated","get-no-in-cars","get-avg-no-people-per-car"
"1","0.3","15000","1","30","0.5","0.3","0","0","0","0","0","0","0","0","0"
"1","0.3","15000","1","30","0.5","0.3","0","1","1","1657","751","7433","36","6682","4.032589016294508"
"1","0.3","15000","1","30","0.5","0.3","0","2","2","1657","736","7418","51","6682","4.032589016294508"
"1","0.3","15000","1","30","0.5","0.3","0","3","3","1657","724","7406","63","6682","4.032589016294508"
"1","0.3","15000","1","30","0.5","0.3","0","4","4","1656","699","7376","93","6677","4.032004830917875"
"1","0.3","15000","1","30","0.5","0.3","0","5","5","1655","699","7371","98","6672","4.031419939577039"
"1","0.3","15000","1","30","0.5","0.3","0","6","6","1655","675","7347","122","6672","4.031419939577039"
"1","0.3","15000","1","30","0.5","0.3","0","7","7","1655","617","7289","180","6672","4.031419939577039"
"1","0.3","15000","1","30","0.5","0.3","0","8","8","1653","548","7210","259","6662","4.030248033877798"
"1","0.3","15000","1","30","0.5","0.3","0","9","9","1653","537","7199","270","6662","4.030248033877798"
"1","0.3","15000","1","30","0.5","0.3","0","10","10","1652","488","7149","320","6661","4.032082324455206"
"1","0.3","15000","1","30","0.5","0.3","0","11","11","1650","421","7075","394","6654","4.032727272727273"
"1","0.3","15000","1","30","0.5","0.3","0","12","12","1650","356","7010","459","6654","4.032727272727273"
"1","0.3","15000","1","30","0.5","0.3","0","13","13","1647","312","6954","515","6642","4.032786885245901"
"1","0.3","15000","1","30","0.5","0.3","0","14","14","1646","225","6863","606","6638","4.032806804374241"
"1","0.3","15000","1","30","0.5","0.3","0","15","15","1644","176","6804","665","6628","4.031630170316301"
"1","0.3","15000","1","30","0.5","0.3","0","16","16","1643","57","6680","789","6623","4.03104077906269"
"1","0.3","15000","1","30","0.5","0.3","0","17","17","1642","0","6622","847","6622","4.032886723507917"
"1","0.3","15000","1","30","0.5","0.3","0","18","18","1640","0","6615","854","6615","4.033536585365853"
"1","0.3","15000","1","30","0.5","0.3","0","19","19","1638","0","6606","863","6606","4.032967032967033"
"1","0.3","15000","1","30","0.5","0.3","0","20","20","1636","0","6599","870","6599","4.03361858190709"
"1","0.3","15000","1","30","0.5","0.3","0","21","21","1635","0","6594","875","6594","4.03302752293578"
"1","0.3","15000","1","30","0.5","0.3","0","22","22","1634","0","6591","878","6591","4.033659730722154"
"1","0.3","15000","1","30","0.5","0.3","0","23","23","1627","0","6561","908","6561","4.032575291948371"
"1","0.3","15000","1","30","0.5","0.3","0","24","24","1625","0","6555","914","6555","4.033846153846154"
"1","0.3","15000","1","30","0.5","0.3","0","25","25","1619","0","6527","942","6527","4.031500926497838"
"1","0.3","15000","1","30","0.5","0.3","0","26","26","1619","0","6527","942","6527","4.031500926497838"
"1","0.3","15000","1","30","0.5","0.3","0","27","27","1616","0","6519","950","6519","4.034034653465347"
"1","0.3","15000","1","30","0.5","0.3","0","28","28","1613","0","6507","962","6507","4.034097954122752"
"1","0.3","15000","1","30","0.5","0.3","0","29","29","1609","0","6491","978","6491","4.034182722187694"
"1","0.3","15000","1","30","0.5","0.3","0","30","30","1607","0","6481","988","6481","4.032980709396391"
"1","0.3","15000","1","30","0.5","0.3","0","31","31","1605","0","6471","998","6471","4.031775700934579"
"1","0.3","15000","1","30","0.5","0.3","0","32","32","1603","0","6461","1008","6461","4.03056768558952"
"1","0.3","15000","1","30","0.5","0.3","0","33","33","1601","0","6454","1015","6454","4.031230480949406"
"1","0.3","15000","1","30","0.5","0.3","0","34","34","1598","0","6446","1023","6446","4.033792240300375"
"1","0.3","15000","1","30","0.5","0.3","0","35","35","1598","0","6446","1023","6446","4.033792240300375"
"1","0.3","15000","1","30","0.5","0.3","0","36","36","1595","0","6433","1036","6433","4.033228840125392"
"1","0.3","15000","1","30","0.5","0.3","0","37","37","1591","0","6416","1053","6416","4.032683846637335"
"1","0.3","15000","1","30","0.5","0.3","0","38","38","1588","0","6403","1066","6403","4.032115869017632"
"1","0.3","15000","1","30","0.5","0.3","0","39","39","1584","0","6389","1080","6389","4.033459595959596"
"1","0.3","15000","1","30","0.5","0.3","0","40","40","1581","0","6374","1095","6374","4.031625553447185"
"1","0.3","15000","1","30","0.5","0.3","0","41","41","1579","0","6365","1104","6365","4.031032298923369"
"1","0.3","15000","1","30","0.5","0.3","0","42","42","1577","0","6356","1113","6356","4.030437539632213"
"1","0.3","15000","1","30","0.5","0.3","0","43","43","1573","0","6343","1126","6343","4.032422123331214"
"1","0.3","15000","1","30","0.5","0.3","0","44","44","1572","0","6338","1131","6338","4.031806615776081"
"1","0.3","15000","1","30","0.5","0.3","0","45","45","1570","0","6334","1135","6334","4.0343949044585985"
"1","0.3","15000","1","30","0.5","0.3","0","46","46","1569","0","6331","1138","6331","4.035054174633524"
"1","0.3","15000","1","30","0.5","0.3","0","47","47","1568","0","6326","1143","6326","4.034438775510204"
"1","0.3","15000","1","30","0.5","0.3","0","48","48","1565","0","6321","1148","6321","4.038977635782747"
"1","0.3","15000","1","30","0.5","0.3","0","49","49","1563","0","6314","1155","6314","4.039667306461932"
"1","0.3","15000","1","30","0.5","0.3","0","50","50","1554","0","6274","1195","6274","4.037323037323038"
"1","0.3","15000","1","30","0.5","0.3","0","51","51","1551","0","6263","1206","6263","4.038039974210187"
"1","0.3","15000","1","30","0.5","0.3","0","52","52","1550","0","6262","1207","6262","4.04"
"1","0.3","15000","1","30","0.5","0.3","0","53","53","1549","0","6258","1211","6258","4.040025823111685"
"1","0.3","15000","1","30","0.5","0.3","0","54","54","1546","0","6245","1224","6245","4.039456662354463"
"1","0.3","15000","1","30","0.5","0.3","0","55","55","1546","0","6245","1224","6245","4.039456662354463"
"1","0.3","15000","1","30","0.5","0.3","0","56","56","1540","0","6220","1249","6220","4.038961038961039"
"1","0.3","15000","1","30","0.5","0.3","0","57","57","1538","0","6210","1259","6210","4.037711313394018"
"1","0.3","15000","1","30","0.5","0.3","0","58","58","1537","0","6207","1262","6207","4.038386467143787"
"1","0.3","15000","1","30","0.5","0.3","0","59","59","1536","0","6203","1266","6203","4.038411458333333"
"1","0.3","15000","1","30","0.5","0.3","0","60","60","1535","0","6200","1269","6200","4.039087947882736"
"1","0.3","15000","1","30","0.5","0.3","0","61","61","1533","0","6192","1277","6192","4.039138943248532"
"1","0.3","15000","1","30","0.5","0.3","0","62","62","1531","0","6185","1284","6185","4.0398432397126065"
"1","0.3","15000","1","30","0.5","0.3","0","63","63","1529","0","6181","1288","6181","4.0425114453891435"
"1","0.3","15000","1","30","0.5","0.3","0","64","64","1526","0","6174","1295","6174","4.045871559633028"
"1","0.3","15000","1","30","0.5","0.3","0","65","65","1524","0","6168","1301","6168","4.047244094488189"
"1","0.3","15000","1","30","0.5","0.3","0","66","66","1521","0","6154","1315","6154","4.046022353714662"
"1","0.3","15000","1","30","0.5","0.3","0","67","67","1516","0","6131","1338","6131","4.044195250659631"
"1","0.3","15000","1","30","0.5","0.3","0","68","68","1515","0","6126","1343","6126","4.043564356435644"
"1","0.3","15000","1","30","0.5","0.3","0","69","69","1512","0","6113","1356","6113","4.042989417989418"
"1","0.3","15000","1","30","0.5","0.3","0","70","70","1509","0","6102","1367","6102","4.043737574552684"
"1","0.3","15000","1","30","0.5","0.3","0","71","71","1506","0","6088","1381","6088","4.042496679946879"
"1","0.3","15000","1","30","0.5","0.3","0","72","72","1503","0","6076","1393","6076","4.042581503659348"
"1","0.3","15000","1","30","0.5","0.3","0","73","73","1502","0","6071","1398","6071","4.041944074567244"
"1","0.3","15000","1","30","0.5","0.3","0","74","74","1501","0","6066","1403","6066","4.04130579613591"
"1","0.3","15000","1","30","0.5","0.3","0","75","75","1500","0","6065","1404","6065","4.043333333333333"
"1","0.3","15000","1","30","0.5","0.3","0","76","76","1497","0","6054","1415","6054","4.044088176352705"
"1","0.3","15000","1","30","0.5","0.3","0","77","77","1494","0","6042","1427","6042","4.044176706827309"
"1","0.3","15000","1","30","0.5","0.3","0","78","78","1492","0","6038","1431","6038","4.046916890080429"
"1","0.3","15000","1","30","0.5","0.3","0","79","79","1490","0","6032","1437","6032","4.048322147651007"
"1","0.3","15000","1","30","0.5","0.3","0","80","80","1489","0","6027","1442","6027","4.047683008730692"
"1","0.3","15000","1","30","0.5","0.3","0","81","81","1485","0","6011","1458","6011","4.047811447811448"
"1","0.3","15000","1","30","0.5","0.3","0","82","82","1484","0","6010","1459","6010","4.049865229110512"
"1","0.3","15000","1","30","0.5","0.3","0","83","83","1480","0","5997","1472","5997","4.052027027027027"
"1","0.3","15000","1","30","0.5","0.3","0","84","84","1478","0","5987","1482","5987","4.050744248985115"
"1","0.3","15000","1","30","0.5","0.3","0","85","85","1477","0","5982","1487","5982","4.050101557210562"
"1","0.3","15000","1","30","0.5","0.3","0","86","86","1474","0","5973","1496","5973","4.052238805970149"
"1","0.3","15000","1","30","0.5","0.3","0","87","87","1472","0","5963","1506","5963","4.0509510869565215"
"1","0.3","15000","1","30","0.5","0.3","0","88","88","1471","0","5958","1511","5958","4.0503059143439835"
"1","0.3","15000","1","30","0.5","0.3","0","89","89","1468","0","5947","1522","5947","4.051089918256131"
"1","0.3","15000","1","30","0.5","0.3","0","90","90","1466","0","5937","1532","5937","4.049795361527967"
"1","0.3","15000","1","30","0.5","0.3","0","91","91","1463","0","5926","1543","5926","4.050580997949419"
"1","0.3","15000","1","30","0.5","0.3","0","92","92","1460","0","5917","1552","5917","4.052739726027397"
"1","0.3","15000","1","30","0.5","0.3","0","93","93","1457","0","5907","1562","5907","4.054221002059025"
"1","0.3","15000","1","30","0.5","0.3","0","94","94","1456","0","5902","1567","5902","4.053571428571429"
"1","0.3","15000","1","30","0.5","0.3","0","95","95","1455","0","5897","1572","5897","4.0529209621993125"
"1","0.3","15000","1","30","0.5","0.3","0","96","96","1454","0","5892","1577","5892","4.052269601100413"
"1","0.3","15000","1","30","0.5","0.3","0","97","97","1451","0","5881","1588","5881","4.0530668504479666"
"1","0.3","15000","1","30","0.5","0.3","0","98","98","1450","0","5876","1593","5876","4.052413793103448"
"1","0.3","15000","1","30","0.5","0.3","0","99","99","1450","0","5876","1593","5876","4.052413793103448"
"1","0.3","15000","1","30","0.5","0.3","0","100","100","1448","0","5866","1603","5866","4.051104972375691"
"1","0.3","15000","1","30","0.5","0.3","0","101","101","2409","359","9560","1639","9201","3.8194271481942716"
"1","0.3","15000","1","30","0.5","0.3","0","102","102","2405","346","9531","1668","9185","3.819126819126819"
"1","0.3","15000","1","30","0.5","0.3","0","103","103","2405","343","9528","1671","9185","3.819126819126819"
"1","0.3","15000","1","30","0.5","0.3","0","104","104","2403","322","9497","1702","9175","3.8181439866833125"
"1","0.3","15000","1","30","0.5","0.3","0","105","105","2400","322","9483","1716","9161","3.817083333333333"
"1","0.3","15000","1","30","0.5","0.3","0","106","106","2397","311","9463","1736","9152","3.8181059657905716"
"1","0.3","15000","1","30","0.5","0.3","0","107","107","2397","288","9440","1759","9152","3.8181059657905716"
"1","0.3","15000","1","30","0.5","0.3","0","108","108","2396","258","9405","1794","9147","3.8176126878130217"
"1","0.3","15000","1","30","0.5","0.3","0","109","109","2395","254","9398","1801","9144","3.817954070981211"
"1","0.3","15000","1","30","0.5","0.3","0","110","110","2394","229","9368","1831","9139","3.8174603174603177"
"1","0.3","15000","1","30","0.5","0.3","0","111","111","2391","204","9329","1870","9125","3.816394813885404"
"1","0.3","15000","1","30","0.5","0.3","0","112","112","2389","168","9287","1912","9119","3.8170782754290498"
"1","0.3","15000","1","30","0.5","0.3","0","113","113","2386","144","9252","1947","9108","3.8172673931265715"
"1","0.3","15000","1","30","0.5","0.3","0","114","114","2384","102","9201","1998","9099","3.816694630872483"
"1","0.3","15000","1","30","0.5","0.3","0","115","115","2381","84","9176","2023","9092","3.8185636287274254"
"1","0.3","15000","1","30","0.5","0.3","0","116","116","2377","28","9100","2099","9072","3.81657551535549"
"1","0.3","15000","1","30","0.5","0.3","0","117","117","2373","0","9061","2138","9061","3.8183733670459334"
"1","0.3","15000","1","30","0.5","0.3","0","118","118","2373","0","9061","2138","9061","3.8183733670459334"
"1","0.3","15000","1","30","0.5","0.3","0","119","119","2372","0","9056","2143","9056","3.81787521079258"
"1","0.3","15000","1","30","0.5","0.3","0","120","120","2365","0","9024","2175","9024","3.815644820295983"
"1","0.3","15000","1","30","0.5","0.3","0","121","121","2363","0","9014","2185","9014","3.8146424037240796"
"1","0.3","15000","1","30","0.5","0.3","0","122","122","2359","0","9003","2196","9003","3.8164476473081814"
"1","0.3","15000","1","30","0.5","0.3","0","123","123","2357","0","8996","2203","8996","3.8167161646160372"
"1","0.3","15000","1","30","0.5","0.3","0","124","124","2354","0","8981","2218","8981","3.8152081563296516"
"1","0.3","15000","1","30","0.5","0.3","0","125","125","2351","0","8971","2228","8971","3.815823054019566"
"1","0.3","15000","1","30","0.5","0.3","0","126","126","2347","0","8964","2235","8964","3.8193438432040905"
"1","0.3","15000","1","30","0.5","0.3","0","127","127","2345","0","8956","2243","8956","3.819189765458422"
"1","0.3","15000","1","30","0.5","0.3","0","128","128","2341","0","8941","2258","8941","3.8193079880392995"
"1","0.3","15000","1","30","0.5","0.3","0","129","129","2338","0","8931","2268","8931","3.8199315654405477"
"1","0.3","15000","1","30","0.5","0.3","0","130","130","2337","0","8926","2273","8926","3.819426615318785"
"1","0.3","15000","1","30","0.5","0.3","0","131","131","2336","0","8921","2278","8921","3.818921232876712"
"1","0.3","15000","1","30","0.5","0.3","0","132","132","2333","0","8906","2293","8906","3.8174024860694384"
"1","0.3","15000","1","30","0.5","0.3","0","133","133","2330","0","8893","2306","8893","3.816738197424893"
"1","0.3","15000","1","30","0.5","0.3","0","134","134","2325","0","8878","2321","8878","3.818494623655914"
"1","0.3","15000","1","30","0.5","0.3","0","135","135","2325","0","8878","2321","8878","3.818494623655914"
"1","0.3","15000","1","30","0.5","0.3","0","136","136","2322","0","8864","2335","8864","3.81739879414298"
