"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"gy-evac.nlogo"
"3d"
"11/26/2024 19:03:50:454 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","terminate-evac-distance-km","initial-people","max-walking-distance-km","warning-interval-time-mins","evacuation-probability","tick-time-in-mins","over-break-probability","[step]","ticks","get-no-active-cars","get-no-walking","get-no-evacuating","get-no-evacuated","get-no-in-cars","get-avg-no-people-per-car"
"2","0.3","10000","1","30","0.2","0.3","0.1","0","0","0","0","0","0","0","0"
"8","0.3","10000","1","30","0.8","0.3","0.1","0","0","0","0","0","0","0","0"
"3","0.3","10000","1","30","0.3","0.3","0.1","0","0","0","0","0","0","0","0"
"10","0.3","10000","1","30","1","0.3","0.1","0","0","0","0","0","0","0","0"
"7","0.3","10000","1","30","0.7","0.3","0.1","0","0","0","0","0","0","0","0"
"6","0.3","10000","1","30","0.6","0.3","0.1","0","0","0","0","0","0","0","0"
"9","0.3","10000","1","30","0.9","0.3","0.1","0","0","0","0","0","0","0","0"
"5","0.3","10000","1","30","0.5","0.3","0.1","0","0","0","0","0","0","0","0"
"4","0.3","10000","1","30","0.4","0.3","0.1","0","0","0","0","0","0","0","0"
"2","0.3","10000","1","30","0.2","0.3","0.1","1","1","729","206","2018","4","1812","2.48559670781893"
"2","0.3","10000","1","30","0.2","0.3","0.1","2","2","720","202","1997","25","1795","2.4930555555555554"
"2","0.3","10000","1","30","0.2","0.3","0.1","3","3","712","197","1971","51","1774","2.491573033707865"
"2","0.3","10000","1","30","0.2","0.3","0.1","4","4","702","196","1953","69","1757","2.5028490028490027"
"2","0.3","10000","1","30","0.2","0.3","0.1","5","5","691","196","1924","98","1728","2.500723589001447"
"2","0.3","10000","1","30","0.2","0.3","0.1","6","6","684","194","1905","117","1711","2.5014619883040936"
"2","0.3","10000","1","30","0.2","0.3","0.1","7","7","674","192","1877","145","1685","2.5"
"2","0.3","10000","1","30","0.2","0.3","0.1","8","8","669","192","1863","159","1671","2.497757847533632"
"2","0.3","10000","1","30","0.2","0.3","0.1","9","9","664","192","1853","169","1661","2.5015060240963853"
"2","0.3","10000","1","30","0.2","0.3","0.1","10","10","660","187","1836","186","1649","2.4984848484848485"
"2","0.3","10000","1","30","0.2","0.3","0.1","11","11","654","179","1817","205","1638","2.5045871559633026"
"2","0.3","10000","1","30","0.2","0.3","0.1","12","12","644","167","1785","237","1618","2.512422360248447"
"2","0.3","10000","1","30","0.2","0.3","0.1","13","13","642","158","1774","248","1616","2.5171339563862927"
"2","0.3","10000","1","30","0.2","0.3","0.1","14","14","637","156","1761","261","1605","2.5196232339089484"
"2","0.3","10000","1","30","0.2","0.3","0.1","15","15","632","156","1750","272","1594","2.5221518987341773"
"2","0.3","10000","1","30","0.2","0.3","0.1","16","16","626","146","1725","297","1579","2.522364217252396"
"2","0.3","10000","1","30","0.2","0.3","0.1","17","17","623","135","1710","312","1575","2.5280898876404496"
"2","0.3","10000","1","30","0.2","0.3","0.1","18","18","618","126","1689","333","1563","2.529126213592233"
"2","0.3","10000","1","30","0.2","0.3","0.1","19","19","617","113","1675","347","1562","2.53160453808752"
"2","0.3","10000","1","30","0.2","0.3","0.1","20","20","610","100","1640","382","1540","2.5245901639344264"
"2","0.3","10000","1","30","0.2","0.3","0.1","21","21","604","98","1627","395","1529","2.531456953642384"
"2","0.3","10000","1","30","0.2","0.3","0.1","22","22","593","80","1584","438","1504","2.536256323777403"
"2","0.3","10000","1","30","0.2","0.3","0.1","23","23","589","74","1567","455","1493","2.534804753820034"
"2","0.3","10000","1","30","0.2","0.3","0.1","24","24","584","63","1543","479","1480","2.5342465753424657"
"2","0.3","10000","1","30","0.2","0.3","0.1","25","25","579","56","1523","499","1467","2.533678756476684"
"2","0.3","10000","1","30","0.2","0.3","0.1","26","26","572","28","1477","545","1449","2.5332167832167833"
"2","0.3","10000","1","30","0.2","0.3","0.1","27","27","565","12","1446","576","1434","2.538053097345133"
"2","0.3","10000","1","30","0.2","0.3","0.1","28","28","557","0","1413","609","1413","2.5368043087971275"
"2","0.3","10000","1","30","0.2","0.3","0.1","29","29","553","0","1405","617","1405","2.5406871609403257"
"2","0.3","10000","1","30","0.2","0.3","0.1","30","30","551","0","1397","625","1397","2.5353901996370234"
"2","0.3","10000","1","30","0.2","0.3","0.1","31","31","550","0","1395","627","1395","2.536363636363636"
"2","0.3","10000","1","30","0.2","0.3","0.1","32","32","545","0","1382","640","1382","2.5357798165137613"
"2","0.3","10000","1","30","0.2","0.3","0.1","33","33","542","0","1372","650","1372","2.5313653136531364"
"2","0.3","10000","1","30","0.2","0.3","0.1","34","34","540","0","1367","655","1367","2.5314814814814817"
"2","0.3","10000","1","30","0.2","0.3","0.1","35","35","534","0","1349","673","1349","2.5262172284644193"
"2","0.3","10000","1","30","0.2","0.3","0.1","36","36","532","0","1344","678","1344","2.526315789473684"
"2","0.3","10000","1","30","0.2","0.3","0.1","37","37","530","0","1341","681","1341","2.530188679245283"
"2","0.3","10000","1","30","0.2","0.3","0.1","38","38","526","0","1329","693","1329","2.526615969581749"
"2","0.3","10000","1","30","0.2","0.3","0.1","39","39","523","0","1320","702","1320","2.5239005736137665"
"2","0.3","10000","1","30","0.2","0.3","0.1","40","40","521","0","1313","709","1313","2.5201535508637236"
"2","0.3","10000","1","30","0.2","0.3","0.1","41","41","516","0","1297","725","1297","2.5135658914728682"
"2","0.3","10000","1","30","0.2","0.3","0.1","42","42","511","0","1285","737","1285","2.5146771037181996"
"2","0.3","10000","1","30","0.2","0.3","0.1","43","43","509","0","1283","739","1283","2.520628683693517"
"2","0.3","10000","1","30","0.2","0.3","0.1","44","44","505","0","1271","751","1271","2.516831683168317"
"2","0.3","10000","1","30","0.2","0.3","0.1","45","45","500","0","1259","763","1259","2.518"
"2","0.3","10000","1","30","0.2","0.3","0.1","46","46","497","0","1253","769","1253","2.5211267605633805"
"2","0.3","10000","1","30","0.2","0.3","0.1","47","47","491","0","1227","795","1227","2.4989816700610996"
"2","0.3","10000","1","30","0.2","0.3","0.1","48","48","487","0","1215","807","1215","2.4948665297741273"
"2","0.3","10000","1","30","0.2","0.3","0.1","49","49","483","0","1202","820","1202","2.4886128364389233"
"2","0.3","10000","1","30","0.2","0.3","0.1","50","50","477","0","1187","835","1187","2.488469601677149"
"2","0.3","10000","1","30","0.2","0.3","0.1","51","51","471","0","1173","849","1173","2.4904458598726116"
"2","0.3","10000","1","30","0.2","0.3","0.1","52","52","468","0","1162","860","1162","2.482905982905983"
"2","0.3","10000","1","30","0.2","0.3","0.1","53","53","465","0","1155","867","1155","2.4838709677419355"
"2","0.3","10000","1","30","0.2","0.3","0.1","54","54","460","0","1141","881","1141","2.4804347826086954"
"2","0.3","10000","1","30","0.2","0.3","0.1","55","55","452","0","1115","907","1115","2.4668141592920354"
"2","0.3","10000","1","30","0.2","0.3","0.1","56","56","447","0","1102","920","1102","2.465324384787472"
"2","0.3","10000","1","30","0.2","0.3","0.1","57","57","445","0","1095","927","1095","2.460674157303371"
"2","0.3","10000","1","30","0.2","0.3","0.1","58","58","443","0","1090","932","1090","2.460496613995485"
"2","0.3","10000","1","30","0.2","0.3","0.1","59","59","440","0","1082","940","1082","2.459090909090909"
"2","0.3","10000","1","30","0.2","0.3","0.1","60","60","435","0","1066","956","1066","2.4505747126436783"
"2","0.3","10000","1","30","0.2","0.3","0.1","61","61","431","0","1059","963","1059","2.45707656612529"
"2","0.3","10000","1","30","0.2","0.3","0.1","62","62","428","0","1047","975","1047","2.446261682242991"
"2","0.3","10000","1","30","0.2","0.3","0.1","63","63","423","0","1035","987","1035","2.4468085106382977"
"2","0.3","10000","1","30","0.2","0.3","0.1","64","64","416","0","1009","1013","1009","2.425480769230769"
"2","0.3","10000","1","30","0.2","0.3","0.1","65","65","410","0","1001","1021","1001","2.4414634146341463"
"2","0.3","10000","1","30","0.2","0.3","0.1","66","66","408","0","996","1026","996","2.4411764705882355"
"2","0.3","10000","1","30","0.2","0.3","0.1","67","67","405","0","986","1036","986","2.434567901234568"
"2","0.3","10000","1","30","0.2","0.3","0.1","68","68","399","0","970","1052","970","2.431077694235589"
"2","0.3","10000","1","30","0.2","0.3","0.1","69","69","395","0","956","1066","956","2.420253164556962"
"2","0.3","10000","1","30","0.2","0.3","0.1","70","70","388","0","935","1087","935","2.4097938144329896"
"2","0.3","10000","1","30","0.2","0.3","0.1","71","71","385","0","927","1095","927","2.4077922077922076"
"2","0.3","10000","1","30","0.2","0.3","0.1","72","72","373","0","899","1123","899","2.4101876675603218"
"2","0.3","10000","1","30","0.2","0.3","0.1","73","73","367","0","881","1141","881","2.4005449591280654"
"2","0.3","10000","1","30","0.2","0.3","0.1","74","74","362","0","872","1150","872","2.408839779005525"
"2","0.3","10000","1","30","0.2","0.3","0.1","75","75","357","0","860","1162","860","2.4089635854341735"
"2","0.3","10000","1","30","0.2","0.3","0.1","76","76","353","0","846","1176","846","2.396600566572238"
"2","0.3","10000","1","30","0.2","0.3","0.1","77","77","350","0","839","1183","839","2.3971428571428572"
"2","0.3","10000","1","30","0.2","0.3","0.1","78","78","349","0","836","1186","836","2.3954154727793697"
"2","0.3","10000","1","30","0.2","0.3","0.1","79","79","348","0","835","1187","835","2.3994252873563218"
"2","0.3","10000","1","30","0.2","0.3","0.1","80","80","344","0","823","1199","823","2.3924418604651163"
"2","0.3","10000","1","30","0.2","0.3","0.1","81","81","338","0","812","1210","812","2.4023668639053253"
"2","0.3","10000","1","30","0.2","0.3","0.1","82","82","337","0","807","1215","807","2.394658753709199"
"2","0.3","10000","1","30","0.2","0.3","0.1","83","83","328","0","784","1238","784","2.3902439024390243"
"2","0.3","10000","1","30","0.2","0.3","0.1","84","84","323","0","775","1247","775","2.3993808049535605"
"2","0.3","10000","1","30","0.2","0.3","0.1","85","85","319","0","766","1256","766","2.4012539184952977"
"2","0.3","10000","1","30","0.2","0.3","0.1","86","86","310","0","744","1278","744","2.4"
"2","0.3","10000","1","30","0.2","0.3","0.1","87","87","306","0","734","1288","734","2.3986928104575163"
"2","0.3","10000","1","30","0.2","0.3","0.1","88","88","304","0","728","1294","728","2.3947368421052633"
"2","0.3","10000","1","30","0.2","0.3","0.1","89","89","303","0","727","1295","727","2.3993399339933994"
"2","0.3","10000","1","30","0.2","0.3","0.1","90","90","296","0","714","1308","714","2.4121621621621623"
"2","0.3","10000","1","30","0.2","0.3","0.1","91","91","287","0","693","1329","693","2.4146341463414633"
"2","0.3","10000","1","30","0.2","0.3","0.1","92","92","282","0","687","1335","687","2.4361702127659575"
"2","0.3","10000","1","30","0.2","0.3","0.1","93","93","279","0","679","1343","679","2.4336917562724016"
"2","0.3","10000","1","30","0.2","0.3","0.1","94","94","275","0","674","1348","674","2.4509090909090907"
"2","0.3","10000","1","30","0.2","0.3","0.1","95","95","270","0","665","1357","665","2.462962962962963"
"2","0.3","10000","1","30","0.2","0.3","0.1","96","96","267","0","660","1362","660","2.4719101123595504"
"2","0.3","10000","1","30","0.2","0.3","0.1","97","97","262","0","652","1370","652","2.4885496183206106"
"2","0.3","10000","1","30","0.2","0.3","0.1","98","98","262","0","652","1370","652","2.4885496183206106"
"2","0.3","10000","1","30","0.2","0.3","0.1","99","99","258","0","645","1377","645","2.5"
"2","0.3","10000","1","30","0.2","0.3","0.1","100","100","254","0","630","1392","630","2.4803149606299213"
"1","0.3","10000","1","30","0.1","0.3","0.1","0","0","0","0","0","0","0","0"
"3","0.3","10000","1","30","0.3","0.3","0.1","1","1","860","309","3043","1","2734","3.1790697674418604"
"3","0.3","10000","1","30","0.3","0.3","0.1","2","2","854","305","3022","22","2717","3.1814988290398127"
"3","0.3","10000","1","30","0.3","0.3","0.1","3","3","846","303","3002","42","2699","3.190307328605201"
"3","0.3","10000","1","30","0.3","0.3","0.1","4","4","837","302","2969","75","2667","3.186379928315412"
"3","0.3","10000","1","30","0.3","0.3","0.1","5","5","830","302","2946","98","2644","3.185542168674699"
"3","0.3","10000","1","30","0.3","0.3","0.1","6","6","821","299","2920","124","2621","3.192448233861145"
"3","0.3","10000","1","30","0.3","0.3","0.1","7","7","814","289","2891","153","2602","3.1965601965601964"
"3","0.3","10000","1","30","0.3","0.3","0.1","8","8","809","289","2878","166","2589","3.2002472187886277"
"3","0.3","10000","1","30","0.3","0.3","0.1","9","9","803","289","2857","187","2568","3.1980074719800746"
"3","0.3","10000","1","30","0.3","0.3","0.1","10","10","794","279","2817","227","2538","3.1964735516372795"
"3","0.3","10000","1","30","0.3","0.3","0.1","11","11","787","264","2771","273","2507","3.1855146124523506"
"3","0.3","10000","1","30","0.3","0.3","0.1","12","12","784","243","2739","305","2496","3.183673469387755"
"3","0.3","10000","1","30","0.3","0.3","0.1","13","13","776","230","2703","341","2473","3.1868556701030926"
"3","0.3","10000","1","30","0.3","0.3","0.1","14","14","770","223","2675","369","2452","3.1844155844155844"
"3","0.3","10000","1","30","0.3","0.3","0.1","15","15","753","223","2619","425","2396","3.181938911022576"
"3","0.3","10000","1","30","0.3","0.3","0.1","16","16","747","208","2589","455","2381","3.1874163319946454"
"3","0.3","10000","1","30","0.3","0.3","0.1","17","17","742","191","2558","486","2367","3.1900269541778976"
"3","0.3","10000","1","30","0.3","0.3","0.1","18","18","737","176","2529","515","2353","3.1926729986431477"
"3","0.3","10000","1","30","0.3","0.3","0.1","19","19","730","165","2493","551","2328","3.1890410958904107"
"3","0.3","10000","1","30","0.3","0.3","0.1","20","20","725","139","2452","592","2313","3.1903448275862067"
"3","0.3","10000","1","30","0.3","0.3","0.1","21","21","724","135","2443","601","2308","3.1878453038674035"
"3","0.3","10000","1","30","0.3","0.3","0.1","22","22","714","110","2386","658","2276","3.1876750700280114"
"3","0.3","10000","1","30","0.3","0.3","0.1","23","23","709","107","2370","674","2263","3.1918194640338506"
"3","0.3","10000","1","30","0.3","0.3","0.1","24","24","701","92","2328","716","2236","3.189728958630528"
"3","0.3","10000","1","30","0.3","0.3","0.1","25","25","699","83","2315","729","2232","3.1931330472103006"
"3","0.3","10000","1","30","0.3","0.3","0.1","26","26","697","59","2284","760","2225","3.192252510760402"
"3","0.3","10000","1","30","0.3","0.3","0.1","27","27","693","30","2241","803","2211","3.1904761904761907"
"3","0.3","10000","1","30","0.3","0.3","0.1","28","28","690","0","2203","841","2203","3.192753623188406"
"3","0.3","10000","1","30","0.3","0.3","0.1","29","29","684","0","2184","860","2184","3.192982456140351"
"3","0.3","10000","1","30","0.3","0.3","0.1","30","30","682","0","2176","868","2176","3.190615835777126"
"3","0.3","10000","1","30","0.3","0.3","0.1","31","31","681","0","2174","870","2174","3.1923641703377386"
"3","0.3","10000","1","30","0.3","0.3","0.1","32","32","676","0","2156","888","2156","3.1893491124260356"
"3","0.3","10000","1","30","0.3","0.3","0.1","33","33","674","0","2152","892","2152","3.192878338278932"
"3","0.3","10000","1","30","0.3","0.3","0.1","34","34","668","0","2133","911","2133","3.19311377245509"
"3","0.3","10000","1","30","0.3","0.3","0.1","35","35","663","0","2116","928","2116","3.191553544494721"
"3","0.3","10000","1","30","0.3","0.3","0.1","36","36","658","0","2100","944","2100","3.1914893617021276"
"3","0.3","10000","1","30","0.3","0.3","0.1","37","37","649","0","2079","965","2079","3.2033898305084745"
"3","0.3","10000","1","30","0.3","0.3","0.1","38","38","647","0","2076","968","2076","3.2086553323029365"
"3","0.3","10000","1","30","0.3","0.3","0.1","39","39","641","0","2057","987","2057","3.209048361934477"
"3","0.3","10000","1","30","0.3","0.3","0.1","40","40","631","0","2026","1018","2026","3.2107765451664023"
"3","0.3","10000","1","30","0.3","0.3","0.1","41","41","625","0","2008","1036","2008","3.2128"
"3","0.3","10000","1","30","0.3","0.3","0.1","42","42","620","0","1993","1051","1993","3.214516129032258"
"3","0.3","10000","1","30","0.3","0.3","0.1","43","43","620","0","1993","1051","1993","3.214516129032258"
"3","0.3","10000","1","30","0.3","0.3","0.1","44","44","615","0","1979","1065","1979","3.2178861788617885"
"3","0.3","10000","1","30","0.3","0.3","0.1","45","45","610","0","1963","1081","1963","3.218032786885246"
"8","0.3","10000","1","30","0.8","0.3","0.1","1","1","1726","826","7920","17","7094","4.11008111239861"
"3","0.3","10000","1","30","0.3","0.3","0.1","46","46","605","0","1949","1095","1949","3.221487603305785"
"8","0.3","10000","1","30","0.8","0.3","0.1","2","2","1723","809","7892","45","7083","4.110853163087638"
"3","0.3","10000","1","30","0.3","0.3","0.1","47","47","603","0","1944","1100","1944","3.2238805970149254"
