"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"gy-evac.nlogo"
"car_share_5"
"11/24/2024 19:47:26:930 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","terminate-evac-distance-km","initial-people","max-walking-distance-km","warning-interval-time-mins","evacuation-probability","tick-time-in-mins","over-break-probability","[step]","ticks","get-no-active-cars","get-no-walking","get-no-evacuating","get-no-evacuated","get-no-in-cars","get-avg-no-people-per-car"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","0","0","0","0","0","0","0","0"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","1","1","1246","0","4512","22","4512","3.621187800963082"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","2","2","1246","0","4512","22","4512","3.621187800963082"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","3","3","1243","0","4504","30","4504","3.6234915526950924"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","4","4","1238","0","4489","45","4489","3.626009693053312"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","5","5","1233","0","4470","64","4470","3.625304136253041"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","6","6","1231","0","4461","73","4461","3.6238830219333873"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","7","7","1230","0","4457","77","4457","3.6235772357723577"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","8","8","1225","0","4439","95","4439","3.623673469387755"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","9","9","1223","0","4430","104","4430","3.622240392477514"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","10","10","1220","0","4420","114","4420","3.622950819672131"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","11","11","1218","0","4413","121","4413","3.623152709359606"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","12","12","1214","0","4400","134","4400","3.624382207578254"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","13","13","1214","0","4400","134","4400","3.624382207578254"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","14","14","1214","0","4400","134","4400","3.624382207578254"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","15","15","1213","0","4396","138","4396","3.6240725474031326"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","16","16","1209","0","4382","152","4382","3.6244830438378823"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","17","17","1209","0","4382","152","4382","3.6244830438378823"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","18","18","1209","0","4382","152","4382","3.6244830438378823"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","19","19","1207","0","4375","159","4375","3.624689312344656"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","20","20","1203","0","4359","175","4359","3.623441396508728"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","21","21","1194","0","4332","202","4332","3.628140703517588"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","22","22","1187","0","4310","224","4310","3.6310025273799496"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","23","23","1182","0","4297","237","4297","3.6353637901861253"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","24","24","1178","0","4277","257","4277","3.630730050933786"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","25","25","1174","0","4266","268","4266","3.6337308347529813"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","26","26","1174","0","4266","268","4266","3.6337308347529813"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","27","27","1171","0","4255","279","4255","3.6336464560204953"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","28","28","1171","0","4255","279","4255","3.6336464560204953"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","29","29","1170","0","4253","281","4253","3.635042735042735"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","30","30","1169","0","4248","286","4248","3.633875106928999"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","31","31","1167","0","4238","296","4238","3.631533847472151"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","32","32","1166","0","4234","300","4234","3.6312178387650085"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","33","33","1163","0","4226","308","4226","3.6337059329320724"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","34","34","1162","0","4225","309","4225","3.635972461273666"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","35","35","1160","0","4215","319","4215","3.6336206896551726"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","36","36","1159","0","4210","324","4210","3.63244176013805"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","37","37","1158","0","4207","327","4207","3.632987910189983"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","38","38","1154","0","4192","342","4192","3.632582322357019"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","39","39","1151","0","4180","354","4180","3.631624674196351"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","40","40","1150","0","4177","357","4177","3.6321739130434785"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","41","41","1146","0","4166","368","4166","3.635253054101222"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","42","42","1144","0","4156","378","4156","3.632867132867133"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","43","43","1141","0","4146","388","4146","3.633654688869413"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","44","44","1141","0","4146","388","4146","3.633654688869413"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","45","45","1141","0","4146","388","4146","3.633654688869413"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","46","46","1140","0","4141","393","4141","3.632456140350877"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","47","47","1140","0","4141","393","4141","3.632456140350877"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","48","48","1138","0","4132","402","4132","3.630931458699473"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","49","49","1137","0","4129","405","4129","3.6314863676341247"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","50","50","1134","0","4117","417","4117","3.630511463844797"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","51","51","1131","0","4107","427","4107","3.6312997347480107"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","52","52","1129","0","4101","433","4101","3.6324180690876884"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","53","53","1124","0","4082","452","4082","3.631672597864769"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","54","54","1122","0","4072","462","4072","3.629233511586453"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","55","55","1120","0","4066","468","4066","3.630357142857143"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","56","56","1116","0","4050","484","4050","3.629032258064516"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","57","57","1115","0","4048","486","4048","3.630493273542601"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","58","58","1114","0","4043","491","4043","3.6292639138240577"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","59","59","1112","0","4038","496","4038","3.631294964028777"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","60","60","1108","0","4022","512","4022","3.6299638989169676"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","61","61","1107","0","4019","515","4019","3.6305329719963866"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","62","62","1107","0","4019","515","4019","3.6305329719963866"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","63","63","1107","0","4019","515","4019","3.6305329719963866"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","64","64","1107","0","4019","515","4019","3.6305329719963866"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","65","65","1106","0","4017","517","4017","3.632007233273056"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","66","66","1105","0","4012","522","4012","3.6307692307692307"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","67","67","1105","0","4012","522","4012","3.6307692307692307"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","68","68","1104","0","4011","523","4011","3.6331521739130435"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","69","69","1104","0","4011","523","4011","3.6331521739130435"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","70","70","1103","0","4008","526","4008","3.6337262012692655"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","71","71","1102","0","4007","527","4007","3.6361161524500907"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","72","72","1102","0","4007","527","4007","3.6361161524500907"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","73","73","1101","0","4002","532","4002","3.6348773841961854"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","74","74","1097","0","3986","548","3986","3.633546034639927"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","75","75","1095","0","3976","558","3976","3.631050228310502"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","76","76","1093","0","3970","564","3970","3.6322049405306496"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","77","77","1091","0","3963","571","3963","3.6324472960586616"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","78","78","1089","0","3954","580","3954","3.630853994490358"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","79","79","1088","0","3949","585","3949","3.629595588235294"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","80","80","1086","0","3943","591","3943","3.630755064456722"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","81","81","1084","0","3938","596","3938","3.632841328413284"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","82","82","1083","0","3937","597","3937","3.6352723915050786"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","83","83","1082","0","3936","598","3936","3.6377079482439925"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","84","84","1081","0","3931","603","3931","3.6364477335800185"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","85","85","1080","0","3928","606","3928","3.637037037037037"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","86","86","1077","0","3917","617","3917","3.636954503249768"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","87","87","1077","0","3917","617","3917","3.636954503249768"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","88","88","1074","0","3904","630","3904","3.635009310986965"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","89","89","1073","0","3899","635","3899","3.633737185461323"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","90","90","1071","0","3889","645","3889","3.631185807656396"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","91","91","1070","0","3887","647","3887","3.6327102803738316"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","92","92","1070","0","3887","647","3887","3.6327102803738316"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","93","93","1067","0","3873","661","3873","3.6298031865042173"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","94","94","1063","0","3858","676","3858","3.6293508936970835"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","95","95","1061","0","3850","684","3850","3.628652214891612"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","96","96","1058","0","3841","693","3841","3.630434782608696"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","97","97","1054","0","3829","705","3829","3.6328273244781784"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","98","98","1052","0","3822","712","3822","3.6330798479087454"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","99","99","1049","0","3807","727","3807","3.629170638703527"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","100","100","1047","0","3800","734","3800","3.629417382999045"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","101","101","2020","0","6900","755","6900","3.4158415841584158"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","102","102","2018","0","6895","760","6895","3.416749256689792"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","103","103","2014","0","6880","775","6880","3.4160873882820257"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","104","104","2010","0","6869","786","6869","3.4174129353233833"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","105","105","2007","0","6858","797","6858","3.4170403587443947"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","106","106","2004","0","6847","808","6847","3.4166666666666665"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","107","107","1999","0","6831","824","6831","3.417208604302151"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","108","108","1995","0","6818","837","6818","3.4175438596491228"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","109","109","1994","0","6813","842","6813","3.4167502507522567"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","110","110","1993","0","6809","846","6809","3.41645760160562"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","111","111","1992","0","6804","851","6804","3.4156626506024095"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","112","112","1984","0","6779","876","6779","3.416834677419355"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","113","113","1978","0","6760","895","6760","3.4175935288169867"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","114","114","1975","0","6749","906","6749","3.4172151898734175"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","115","115","1968","0","6722","933","6722","3.415650406504065"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","116","116","1962","0","6705","950","6705","3.4174311926605503"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","117","117","1958","0","6689","966","6689","3.4162410623084782"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","118","118","1955","0","6678","977","6678","3.415856777493606"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","119","119","1952","0","6665","990","6665","3.4144467213114753"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","120","120","1948","0","6649","1006","6649","3.4132443531827517"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","121","121","1945","0","6638","1017","6638","3.412853470437018"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","122","122","1943","0","6629","1026","6629","3.411734431291817"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","123","123","1937","0","6603","1052","6603","3.408879710893134"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","124","124","1935","0","6601","1054","6601","3.4113695090439276"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","125","125","1933","0","6593","1062","6593","3.4107604759441283"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","126","126","1933","0","6593","1062","6593","3.4107604759441283"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","127","127","1932","0","6588","1067","6588","3.409937888198758"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","128","128","1931","0","6587","1068","6587","3.411185914034179"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","129","129","1931","0","6587","1068","6587","3.411185914034179"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","130","130","1927","0","6577","1078","6577","3.4130773222625845"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","131","131","1925","0","6569","1086","6569","3.4124675324675326"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","132","132","1924","0","6565","1090","6565","3.4121621621621623"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","133","133","1921","0","6550","1105","6550","3.4096824570536177"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","134","134","1915","0","6531","1124","6531","3.410443864229765"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","135","135","1912","0","6521","1134","6521","3.4105648535564854"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","136","136","1910","0","6512","1143","6512","3.4094240837696335"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","137","137","1910","0","6512","1143","6512","3.4094240837696335"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","138","138","1908","0","6505","1150","6505","3.409329140461216"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","139","139","1906","0","6499","1156","6499","3.4097586568730325"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","140","140","1905","0","6496","1159","6496","3.40997375328084"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","141","141","1904","0","6494","1161","6494","3.4107142857142856"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","142","142","1904","0","6494","1161","6494","3.4107142857142856"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","143","143","1904","0","6494","1161","6494","3.4107142857142856"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","144","144","1903","0","6489","1166","6489","3.4098791382028377"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","145","145","1902","0","6488","1167","6488","3.4111461619348056"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","146","146","1902","0","6488","1167","6488","3.4111461619348056"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","147","147","1900","0","6481","1174","6481","3.4110526315789476"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","148","148","1897","0","6472","1183","6472","3.4117026884554558"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","149","149","1893","0","6459","1196","6459","3.4120443740095086"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","150","150","1891","0","6449","1206","6449","3.410364886303543"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","151","151","1887","0","6438","1217","6438","3.411764705882353"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","152","152","1883","0","6424","1231","6424","3.41157727031333"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","153","153","1880","0","6410","1245","6410","3.4095744680851063"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","154","154","1878","0","6403","1252","6403","3.4094781682641107"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","155","155","1878","0","6403","1252","6403","3.4094781682641107"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","156","156","1875","0","6392","1263","6392","3.4090666666666665"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","157","157","1873","0","6384","1271","6384","3.408435664709023"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","158","158","1873","0","6384","1271","6384","3.408435664709023"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","159","159","1872","0","6379","1276","6379","3.40758547008547"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","160","160","1870","0","6373","1282","6373","3.4080213903743317"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","161","161","1870","0","6373","1282","6373","3.4080213903743317"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","162","162","1868","0","6369","1286","6369","3.4095289079229123"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","163","163","1865","0","6355","1300","6355","3.4075067024128685"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","164","164","1863","0","6348","1307","6348","3.4074074074074074"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","165","165","1860","0","6338","1317","6338","3.4075268817204303"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","166","166","1858","0","6332","1323","6332","3.407965554359526"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","167","167","1856","0","6323","1332","6323","3.4067887931034484"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","168","168","1854","0","6317","1338","6317","3.40722761596548"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","169","169","1852","0","6311","1344","6311","3.4076673866090714"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","170","170","1848","0","6293","1362","6293","3.4053030303030303"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","171","171","1847","0","6288","1367","6288","3.404439631835409"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","172","172","1843","0","6270","1385","6270","3.402061855670103"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","173","173","1843","0","6270","1385","6270","3.402061855670103"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","174","174","1840","0","6261","1394","6261","3.402717391304348"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","175","175","1840","0","6261","1394","6261","3.402717391304348"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","176","176","1838","0","6252","1403","6252","3.4015233949945594"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","177","177","1834","0","6241","1414","6241","3.4029443838604143"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","178","178","1834","0","6241","1414","6241","3.4029443838604143"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","179","179","1831","0","6231","1424","6231","3.4030584380120152"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","180","180","1831","0","6231","1424","6231","3.4030584380120152"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","181","181","1828","0","6223","1432","6223","3.4042669584245075"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","182","182","1825","0","6216","1439","6216","3.406027397260274"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","183","183","1824","0","6212","1443","6212","3.405701754385965"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","184","184","1820","0","6196","1459","6196","3.4043956043956043"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","185","185","1816","0","6178","1477","6178","3.4019823788546257"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","186","186","1814","0","6172","1483","6172","3.402425578831312"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","187","187","1812","0","6163","1492","6163","3.40121412803532"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","188","188","1809","0","6152","1503","6152","3.400773908236595"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","189","189","1807","0","6145","1510","6145","3.4006640841173215"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","190","190","1802","0","6125","1530","6125","3.3990011098779136"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","191","191","1800","0","6119","1536","6119","3.3994444444444443"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","192","192","1800","0","6119","1536","6119","3.3994444444444443"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","193","193","1793","0","6095","1560","6095","3.399330730619074"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","194","194","1791","0","6087","1568","6087","3.3986599664991624"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","195","195","1790","0","6082","1573","6082","3.3977653631284914"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","196","196","1789","0","6080","1575","6080","3.3985466741196197"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","197","197","1786","0","6070","1585","6070","3.398656215005599"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","198","198","1782","0","6051","1604","6051","3.3956228956228958"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","199","199","1781","0","6046","1609","6046","3.394722066254913"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","200","200","1781","0","6046","1609","6046","3.394722066254913"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","201","201","2613","0","8154","1623","8154","3.1205510907003444"
"1","0.3","15000","0.3","30","0.3","0.3","0.06","202","202","2613","0","8154","1623","8154","3.1205510907003444"
