car_id,passengers,ideal_time,actual_time,start_tick,end_tick
21115,2,0.7293750000000001,0.6,0,1
7510,3,0.7506250000000001,0.6,0,1
181,4,0.7650000000000001,0.6,0,1
32237,4,0.6312500000000001,0.6,0,1
6168,5,0.7068750000000001,0.6,0,1
19991,4,0.785625,0.6,0,1
7835,3,0.7668750000000002,0.8999999999999999,0,2
31322,2,0.8668750000000001,0.8999999999999999,0,2
26723,3,0.8768750000000002,0.8999999999999999,0,2
29572,3,0.8893750000000002,0.8999999999999999,0,2
2658,2,0.6431250000000002,1.2,0,3
30472,4,0.7306250000000001,1.2,0,3
22596,5,0.6825000000000001,1.2,0,3
17354,3,0.794375,1.2,0,3
16197,5,0.6481250000000001,1.2,0,3
6604,1,0.7100000000000002,1.2,0,3
13393,5,0.8850000000000001,1.2,0,3
14379,4,0.8081250000000001,1.2,0,3
30265,4,0.7650000000000001,1.2,0,3
2629,1,0.7356250000000001,1.2,0,3
31952,3,0.675625,1.2,0,3
3790,2,0.9112500000000001,1.2,0,3
19447,3,0.9743750000000002,1.2,0,3
24133,5,0.9425000000000001,1.5,0,4
2806,4,0.6975000000000002,1.5,0,4
11839,2,0.6481250000000001,1.5,0,4
30737,4,1.2562499999999996,1.5,0,4
19638,2,1.403125,1.5,0,4
2208,4,0.7612500000000001,1.5,0,4
19204,3,0.675625,1.5,0,4
25316,5,0.794375,1.7999999999999998,0,5
5238,3,0.640625,1.7999999999999998,0,5
12832,3,0.7312500000000002,1.7999999999999998,0,5
24359,1,1.305,1.7999999999999998,0,5
24398,4,0.7668750000000001,1.7999999999999998,0,5
12069,4,0.80125,1.7999999999999998,0,5
31025,1,0.8081250000000002,1.7999999999999998,0,5
17089,3,0.9656250000000002,1.7999999999999998,0,5
5890,4,0.6325000000000001,2.1,0,6
7357,3,1.083125,2.1,0,6
30150,1,0.7831250000000001,2.1,0,6
32438,1,0.9987500000000001,2.1,0,6
1745,2,1.046875,2.1,0,6
25194,5,0.8006250000000001,2.1,0,6
8576,5,0.763125,2.1,0,6
28175,5,0.9112500000000001,2.1,0,6
15148,1,0.8443750000000003,2.1,0,6
12865,4,1.1968750000000001,2.4,0,7
23033,2,1.0000000000000002,2.4,0,7
15904,3,1.110625,2.4,0,7
11352,5,0.7237500000000001,2.4,0,7
4322,5,0.7356250000000001,2.4,0,7
31374,5,0.8443750000000003,2.4,0,7
32376,4,0.9931250000000003,2.6999999999999997,0,8
17238,4,0.7675000000000003,2.6999999999999997,0,8
4854,5,1.285,2.6999999999999997,0,8
15793,5,1.0681250000000002,2.6999999999999997,0,8
8072,3,0.6743750000000001,2.6999999999999997,0,8
29169,5,1.046875,2.6999999999999997,0,8
15663,1,0.8912500000000003,2.6999999999999997,0,8
16349,3,0.8474999999999999,3.0,0,9
25802,5,0.8931250000000002,3.0,0,9
412,2,0.7237500000000001,3.0,0,9
22249,1,0.7193750000000001,3.0,0,9
18827,1,1.5968750000000003,3.3,0,10
1852,5,0.9287500000000004,3.3,0,10
11218,1,1.0899999999999999,3.3,0,10
12482,5,0.6512500000000001,3.3,0,10
28918,2,0.6512500000000001,3.3,0,10
25453,5,0.7650000000000001,3.3,0,10
25705,5,0.9056250000000001,3.3,0,10
22116,5,1.0968749999999998,3.3,0,10
14098,5,1.070625,3.3,0,10
8278,4,1.1025,3.3,0,10
10095,3,0.821875,3.3,0,10
26025,1,0.9431250000000001,3.3,0,10
29257,1,1.2518749999999998,3.3,0,10
10059,5,0.8474999999999999,3.5999999999999996,0,11
17855,2,0.6625000000000001,3.5999999999999996,0,11
6058,2,1.13,3.5999999999999996,0,11
13050,1,1.2468749999999997,3.5999999999999996,0,11
3805,5,0.6737500000000001,3.5999999999999996,0,11
22735,1,0.6918750000000001,3.5999999999999996,0,11
94,5,0.9812500000000001,3.5999999999999996,0,11
32768,4,0.7525000000000001,3.5999999999999996,0,11
2855,1,0.7762500000000001,3.5999999999999996,0,11
17098,2,0.7550000000000001,3.5999999999999996,0,11
6723,5,0.716875,3.5999999999999996,0,11
1726,3,0.7806250000000001,3.5999999999999996,0,11
9629,1,0.6825000000000001,3.9,0,12
23667,5,1.2468749999999997,3.9,0,12
19218,2,1.100625,3.9,0,12
18471,5,0.7337500000000001,3.9,0,12
32577,5,0.7193750000000001,3.9,0,12
11665,2,0.80125,3.9,0,12
7627,3,0.763125,3.9,0,12
16834,2,0.6468750000000001,4.2,0,13
31182,5,0.6625000000000001,4.2,0,13
17386,2,0.7650000000000001,4.2,0,13
29772,5,1.2768749999999998,4.2,0,13
23969,1,1.3556249999999999,4.2,0,13
7021,2,0.6737500000000001,4.2,0,13
24524,4,0.6737500000000001,4.2,0,13
14831,4,1.378125,4.2,0,13
16283,5,0.8450000000000001,4.2,0,13
2858,5,1.0918750000000002,4.5,0,14
17994,3,0.640625,4.5,0,14
7799,3,1.128125,4.5,0,14
16875,3,1.2899999999999998,4.5,0,14
5329,1,0.9237500000000003,4.5,0,14
12729,5,1.0431250000000003,4.5,0,14
13918,5,1.3556249999999999,4.8,0,15
22937,3,1.1637499999999998,4.8,0,15
11835,3,0.88875,4.8,0,15
30981,4,0.7987500000000001,5.1,0,16
27443,1,1.2112499999999997,5.1,0,16
16485,4,1.13875,5.1,0,16
10447,1,1.3456249999999998,5.1,0,16
31273,5,0.7806250000000001,5.1,0,16
29210,5,0.640625,5.3999999999999995,0,17
5215,5,0.7650000000000001,5.3999999999999995,0,17
22152,5,0.6825000000000001,5.3999999999999995,0,17
22215,3,0.8018750000000001,5.3999999999999995,0,17
