"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"gy-evac.nlogo"
"car_share2"
"11/25/2024 19:38:31:968 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","terminate-evac-distance-km","initial-people","max-walking-distance-km","warning-interval-time-mins","evacuation-probability","tick-time-in-mins","over-break-probability","[step]","ticks","get-no-active-cars","get-no-walking","get-no-evacuating","get-no-evacuated","get-no-in-cars","get-avg-no-people-per-car"
"1","0.3","15000","1","30","0.3","0.3","0.06","184","184","3480","0","6216","1404","6216","1.7862068965517242"
"1","0.3","15000","1","30","0.3","0.3","0.06","185","185","3480","0","6216","1404","6216","1.7862068965517242"
"1","0.3","15000","1","30","0.3","0.3","0.06","186","186","3479","0","6215","1405","6215","1.78643288301236"
"1","0.3","15000","1","30","0.3","0.3","0.06","187","187","3479","0","6215","1405","6215","1.78643288301236"
"1","0.3","15000","1","30","0.3","0.3","0.06","188","188","3477","0","6213","1407","6213","1.7868852459016393"
"1","0.3","15000","1","30","0.3","0.3","0.06","189","189","3474","0","6207","1413","6207","1.7867012089810017"
"1","0.3","15000","1","30","0.3","0.3","0.06","190","190","3471","0","6201","1419","6201","1.7865168539325842"
"1","0.3","15000","1","30","0.3","0.3","0.06","191","191","3468","0","6196","1424","6196","1.7866205305651672"
"1","0.3","15000","1","30","0.3","0.3","0.06","192","192","3466","0","6193","1427","6193","1.7867859203693017"
"1","0.3","15000","1","30","0.3","0.3","0.06","193","193","3463","0","6187","1433","6187","1.7866012128212532"
"1","0.3","15000","1","30","0.3","0.3","0.06","194","194","3463","0","6187","1433","6187","1.7866012128212532"
"1","0.3","15000","1","30","0.3","0.3","0.06","195","195","3461","0","6183","1437","6183","1.7864778965616874"
"1","0.3","15000","1","30","0.3","0.3","0.06","196","196","3460","0","6182","1438","6182","1.7867052023121388"
"1","0.3","15000","1","30","0.3","0.3","0.06","197","197","3460","0","6182","1438","6182","1.7867052023121388"
"1","0.3","15000","1","30","0.3","0.3","0.06","198","198","3456","0","6175","1445","6175","1.7867476851851851"
"1","0.3","15000","1","30","0.3","0.3","0.06","199","199","3456","0","6175","1445","6175","1.7867476851851851"
"1","0.3","15000","1","30","0.3","0.3","0.06","200","200","3452","0","6168","1452","6168","1.7867902665121669"
"1","0.3","15000","1","30","0.3","0.3","0.06","201","201","4626","230","8359","1462","8129","1.7572416774751405"
"1","0.3","15000","1","30","0.3","0.3","0.06","202","202","4626","222","8351","1470","8129","1.7572416774751405"
"1","0.3","15000","1","30","0.3","0.3","0.06","203","203","4623","215","8339","1482","8124","1.7573004542504866"
"1","0.3","15000","1","30","0.3","0.3","0.06","204","204","4622","214","8336","1485","8122","1.7572479446127218"
"1","0.3","15000","1","30","0.3","0.3","0.06","205","205","4622","214","8336","1485","8122","1.7572479446127218"
"1","0.3","15000","1","30","0.3","0.3","0.06","206","206","4622","209","8331","1490","8122","1.7572479446127218"
"1","0.3","15000","1","30","0.3","0.3","0.06","207","207","4620","209","8328","1493","8119","1.7573593073593075"
"1","0.3","15000","1","30","0.3","0.3","0.06","208","208","4619","209","8326","1495","8117","1.757306776358519"
"1","0.3","15000","1","30","0.3","0.3","0.06","209","209","4617","209","8322","1499","8113","1.757201646090535"
"1","0.3","15000","1","30","0.3","0.3","0.06","210","210","4616","203","8314","1507","8111","1.757149046793761"
"1","0.3","15000","1","30","0.3","0.3","0.06","211","211","4616","192","8303","1518","8111","1.757149046793761"
"1","0.3","15000","1","30","0.3","0.3","0.06","212","212","4615","174","8283","1538","8109","1.7570964247020584"
"1","0.3","15000","1","30","0.3","0.3","0.06","213","213","4615","169","8278","1543","8109","1.7570964247020584"
"1","0.3","15000","1","30","0.3","0.3","0.06","214","214","4612","160","8264","1557","8104","1.7571552471812664"
"1","0.3","15000","1","30","0.3","0.3","0.06","215","215","4608","160","8256","1565","8096","1.7569444444444444"
"1","0.3","15000","1","30","0.3","0.3","0.06","216","216","4607","148","8243","1578","8095","1.7571087475580638"
"1","0.3","15000","1","30","0.3","0.3","0.06","217","217","4602","142","8230","1591","8088","1.757496740547588"
"1","0.3","15000","1","30","0.3","0.3","0.06","218","218","4600","127","8211","1610","8084","1.757391304347826"
"1","0.3","15000","1","30","0.3","0.3","0.06","219","219","4599","120","8202","1619","8082","1.7573385518590998"
"1","0.3","15000","1","30","0.3","0.3","0.06","220","220","4598","106","8186","1635","8080","1.7572857764245324"
"1","0.3","15000","1","30","0.3","0.3","0.06","221","221","4594","102","8174","1647","8072","1.7570744449281672"
"1","0.3","15000","1","30","0.3","0.3","0.06","222","222","4590","85","8150","1671","8065","1.7570806100217864"
"1","0.3","15000","1","30","0.3","0.3","0.06","223","223","4585","82","8137","1684","8055","1.756815703380589"
"1","0.3","15000","1","30","0.3","0.3","0.06","224","224","4581","64","8112","1709","8048","1.7568216546605544"
"1","0.3","15000","1","30","0.3","0.3","0.06","225","225","4580","52","8098","1723","8046","1.756768558951965"
"1","0.3","15000","1","30","0.3","0.3","0.06","226","226","4580","37","8083","1738","8046","1.756768558951965"
"1","0.3","15000","1","30","0.3","0.3","0.06","227","227","4576","15","8054","1767","8039","1.7567744755244756"
"1","0.3","15000","1","30","0.3","0.3","0.06","228","228","4576","0","8039","1782","8039","1.7567744755244756"
"1","0.3","15000","1","30","0.3","0.3","0.06","229","229","4574","0","8035","1786","8035","1.7566681241801487"
"1","0.3","15000","1","30","0.3","0.3","0.06","230","230","4570","0","8029","1792","8029","1.7568927789934354"
"1","0.3","15000","1","30","0.3","0.3","0.06","231","231","4568","0","8025","1796","8025","1.756786339754816"
"1","0.3","15000","1","30","0.3","0.3","0.06","232","232","4564","0","8017","1804","8017","1.7565731814198071"
"1","0.3","15000","1","30","0.3","0.3","0.06","233","233","4562","0","8014","1807","8014","1.7566856641823763"
"1","0.3","15000","1","30","0.3","0.3","0.06","234","234","4562","0","8014","1807","8014","1.7566856641823763"
