"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"gy-evac.nlogo"
"car_share4"
"11/25/2024 19:43:35:205 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","terminate-evac-distance-km","initial-people","max-walking-distance-km","warning-interval-time-mins","evacuation-probability","tick-time-in-mins","over-break-probability","[step]","ticks","get-no-active-cars","get-no-walking","get-no-evacuating","get-no-evacuated","get-no-in-cars","get-avg-no-people-per-car"
"1","0.3","15000","1","30","0.3","0.3","0.06","0","0","0","0","0","0","0","0"
"1","0.3","15000","1","30","0.3","0.3","0.06","1","1","1277","522","4450","14","3928","3.0759592795614723"
"1","0.3","15000","1","30","0.3","0.3","0.06","2","2","1277","507","4435","29","3928","3.0759592795614723"
"1","0.3","15000","1","30","0.3","0.3","0.06","3","3","1277","491","4419","45","3928","3.0759592795614723"
"1","0.3","15000","1","30","0.3","0.3","0.06","4","4","1277","488","4416","48","3928","3.0759592795614723"
"1","0.3","15000","1","30","0.3","0.3","0.06","5","5","1277","488","4416","48","3928","3.0759592795614723"
"1","0.3","15000","1","30","0.3","0.3","0.06","6","6","1277","476","4404","60","3928","3.0759592795614723"
"1","0.3","15000","1","30","0.3","0.3","0.06","7","7","1276","466","4390","74","3924","3.0752351097178683"
"1","0.3","15000","1","30","0.3","0.3","0.06","8","8","1276","466","4390","74","3924","3.0752351097178683"
"1","0.3","15000","1","30","0.3","0.3","0.06","9","9","1275","466","4386","78","3920","3.074509803921569"
"1","0.3","15000","1","30","0.3","0.3","0.06","10","10","1275","456","4376","88","3920","3.074509803921569"
"1","0.3","15000","1","30","0.3","0.3","0.06","11","11","1275","434","4354","110","3920","3.074509803921569"
"1","0.3","15000","1","30","0.3","0.3","0.06","12","12","1275","408","4328","136","3920","3.074509803921569"
"1","0.3","15000","1","30","0.3","0.3","0.06","13","13","1274","384","4303","161","3919","3.076138147566719"
"1","0.3","15000","1","30","0.3","0.3","0.06","14","14","1272","372","4283","181","3911","3.074685534591195"
"1","0.3","15000","1","30","0.3","0.3","0.06","15","15","1272","372","4283","181","3911","3.074685534591195"
"1","0.3","15000","1","30","0.3","0.3","0.06","16","16","1271","359","4267","197","3908","3.074744295830055"
"1","0.3","15000","1","30","0.3","0.3","0.06","17","17","1271","330","4238","226","3908","3.074744295830055"
"1","0.3","15000","1","30","0.3","0.3","0.06","18","18","1271","302","4210","254","3908","3.074744295830055"
"1","0.3","15000","1","30","0.3","0.3","0.06","19","19","1269","275","4176","288","3901","3.074074074074074"
"1","0.3","15000","1","30","0.3","0.3","0.06","20","20","1267","235","4131","333","3896","3.074980268350434"
"1","0.3","15000","1","30","0.3","0.3","0.06","21","21","1263","230","4117","347","3887","3.0775930324623912"
"1","0.3","15000","1","30","0.3","0.3","0.06","22","22","1263","191","4078","386","3887","3.0775930324623912"
"1","0.3","15000","1","30","0.3","0.3","0.06","23","23","1263","172","4059","405","3887","3.0775930324623912"
"1","0.3","15000","1","30","0.3","0.3","0.06","24","24","1263","143","4030","434","3887","3.0775930324623912"
"1","0.3","15000","1","30","0.3","0.3","0.06","25","25","1262","126","4009","455","3883","3.0768621236133122"
"1","0.3","15000","1","30","0.3","0.3","0.06","26","26","1262","81","3964","500","3883","3.0768621236133122"
"1","0.3","15000","1","30","0.3","0.3","0.06","27","27","1261","35","3914","550","3879","3.076130055511499"
"1","0.3","15000","1","30","0.3","0.3","0.06","28","28","1258","0","3868","596","3868","3.0747217806041336"
"1","0.3","15000","1","30","0.3","0.3","0.06","29","29","1257","0","3867","597","3867","3.0763723150357993"
"1","0.3","15000","1","30","0.3","0.3","0.06","30","30","1256","0","3864","600","3864","3.0764331210191083"
"1","0.3","15000","1","30","0.3","0.3","0.06","31","31","1254","0","3859","605","3859","3.077352472089314"
"1","0.3","15000","1","30","0.3","0.3","0.06","32","32","1253","0","3858","606","3858","3.0790103750997604"
"1","0.3","15000","1","30","0.3","0.3","0.06","33","33","1252","0","3856","608","3856","3.0798722044728435"
"1","0.3","15000","1","30","0.3","0.3","0.06","34","34","1252","0","3856","608","3856","3.0798722044728435"
"1","0.3","15000","1","30","0.3","0.3","0.06","35","35","1250","0","3851","613","3851","3.0808"
"1","0.3","15000","1","30","0.3","0.3","0.06","36","36","1249","0","3847","617","3847","3.080064051240993"
"1","0.3","15000","1","30","0.3","0.3","0.06","37","37","1247","0","3841","623","3841","3.0801924619085805"
"1","0.3","15000","1","30","0.3","0.3","0.06","38","38","1246","0","3838","626","3838","3.0802568218298556"
"1","0.3","15000","1","30","0.3","0.3","0.06","39","39","1245","0","3834","630","3834","3.0795180722891566"
"1","0.3","15000","1","30","0.3","0.3","0.06","40","40","1244","0","3831","633","3831","3.079581993569132"
"1","0.3","15000","1","30","0.3","0.3","0.06","41","41","1241","0","3819","645","3819","3.0773569701853343"
"1","0.3","15000","1","30","0.3","0.3","0.06","42","42","1238","0","3810","654","3810","3.0775444264943457"
"1","0.3","15000","1","30","0.3","0.3","0.06","43","43","1235","0","3798","666","3798","3.0753036437246966"
"1","0.3","15000","1","30","0.3","0.3","0.06","44","44","1234","0","3794","670","3794","3.0745542949756888"
"1","0.3","15000","1","30","0.3","0.3","0.06","45","45","1233","0","3790","674","3790","3.0738037307380375"
"1","0.3","15000","1","30","0.3","0.3","0.06","46","46","1230","0","3780","684","3780","3.073170731707317"
"1","0.3","15000","1","30","0.3","0.3","0.06","47","47","1228","0","3773","691","3773","3.0724755700325734"
"1","0.3","15000","1","30","0.3","0.3","0.06","48","48","1226","0","3765","699","3765","3.070962479608483"
"1","0.3","15000","1","30","0.3","0.3","0.06","49","49","1225","0","3761","703","3761","3.070204081632653"
"1","0.3","15000","1","30","0.3","0.3","0.06","50","50","1224","0","3757","707","3757","3.0694444444444446"
"1","0.3","15000","1","30","0.3","0.3","0.06","51","51","1222","0","3753","711","3753","3.0711947626841245"
