"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"gy-evac.nlogo"
"tick_res_0.6"
"11/25/2024 20:12:48:607 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","terminate-evac-distance-km","initial-people","max-walking-distance-km","warning-interval-time-mins","evacuation-probability","tick-time-in-mins","over-break-probability","[step]","ticks","get-no-active-cars","get-no-walking","get-no-evacuating","get-no-evacuated","get-no-in-cars","get-avg-no-people-per-car"
"1","0.3","15000","1","30","0.6","0.3","0","0","0","0","0","0","0","0","0"
"1","0.3","15000","1","30","0.6","0.3","0","1","1","1914","924","8891","39","7967","4.162486938349008"
"1","0.3","15000","1","30","0.6","0.3","0","2","2","1914","895","8862","68","7967","4.162486938349008"
"1","0.3","15000","1","30","0.6","0.3","0","3","3","1914","883","8850","80","7967","4.162486938349008"
"1","0.3","15000","1","30","0.6","0.3","0","4","4","1914","849","8816","114","7967","4.162486938349008"
"1","0.3","15000","1","30","0.6","0.3","0","5","5","1914","810","8777","153","7967","4.162486938349008"
"1","0.3","15000","1","30","0.6","0.3","0","6","6","1914","700","8667","263","7967","4.162486938349008"
"1","0.3","15000","1","30","0.6","0.3","0","7","7","1914","649","8616","314","7967","4.162486938349008"
"1","0.3","15000","1","30","0.6","0.3","0","8","8","1912","603","8561","369","7958","4.162133891213389"
"1","0.3","15000","1","30","0.6","0.3","0","9","9","1912","528","8486","444","7958","4.162133891213389"
"1","0.3","15000","1","30","0.6","0.3","0","10","10","1912","415","8373","557","7958","4.162133891213389"
"1","0.3","15000","1","30","0.6","0.3","0","11","11","1910","335","8283","647","7948","4.161256544502618"
"1","0.3","15000","1","30","0.6","0.3","0","12","12","1909","249","8193","737","7944","4.161341016238868"
"1","0.3","15000","1","30","0.6","0.3","0","13","13","1907","147","8087","843","7940","4.163607760880965"
"1","0.3","15000","1","30","0.6","0.3","0","14","14","1906","0","7936","994","7936","4.1636935991605455"
"1","0.3","15000","1","30","0.6","0.3","0","15","15","1904","0","7926","1004","7926","4.16281512605042"
"1","0.3","15000","1","30","0.6","0.3","0","16","16","1904","0","7926","1004","7926","4.16281512605042"
"1","0.3","15000","1","30","0.6","0.3","0","17","17","1900","0","7914","1016","7914","4.165263157894737"
"1","0.3","15000","1","30","0.6","0.3","0","18","18","1897","0","7899","1031","7899","4.163943068002109"
"1","0.3","15000","1","30","0.6","0.3","0","19","19","1895","0","7895","1035","7895","4.16622691292876"
"1","0.3","15000","1","30","0.6","0.3","0","20","20","1891","0","7886","1044","7886","4.170280274986779"
"1","0.3","15000","1","30","0.6","0.3","0","21","21","1888","0","7871","1059","7871","4.168961864406779"
"1","0.3","15000","1","30","0.6","0.3","0","22","22","1886","0","7861","1069","7861","4.1680805938494165"
"1","0.3","15000","1","30","0.6","0.3","0","23","23","1884","0","7855","1075","7855","4.16932059447983"
"1","0.3","15000","1","30","0.6","0.3","0","24","24","1882","0","7845","1085","7845","4.168437832093518"
"1","0.3","15000","1","30","0.6","0.3","0","25","25","1878","0","7830","1100","7830","4.169329073482428"
"1","0.3","15000","1","30","0.6","0.3","0","26","26","1878","0","7830","1100","7830","4.169329073482428"
"1","0.3","15000","1","30","0.6","0.3","0","27","27","1872","0","7804","1126","7804","4.168803418803419"
"1","0.3","15000","1","30","0.6","0.3","0","28","28","1864","0","7774","1156","7774","4.170600858369099"
"1","0.3","15000","1","30","0.6","0.3","0","29","29","1862","0","7764","1166","7764","4.169709989258862"
"1","0.3","15000","1","30","0.6","0.3","0","30","30","1861","0","7761","1169","7761","4.170338527673294"
"1","0.3","15000","1","30","0.6","0.3","0","31","31","1858","0","7749","1181","7749","4.170613562970937"
"1","0.3","15000","1","30","0.6","0.3","0","32","32","1857","0","7744","1186","7744","4.1701669359181475"
"1","0.3","15000","1","30","0.6","0.3","0","33","33","1855","0","7737","1193","7737","4.17088948787062"
"1","0.3","15000","1","30","0.6","0.3","0","34","34","1849","0","7718","1212","7718","4.174148188209843"
"1","0.3","15000","1","30","0.6","0.3","0","35","35","1847","0","7714","1216","7714","4.176502436383324"
"1","0.3","15000","1","30","0.6","0.3","0","36","36","1843","0","7700","1230","7700","4.177970699945741"
"1","0.3","15000","1","30","0.6","0.3","0","37","37","1843","0","7700","1230","7700","4.177970699945741"
"1","0.3","15000","1","30","0.6","0.3","0","38","38","1842","0","7695","1235","7695","4.177524429967427"
"1","0.3","15000","1","30","0.6","0.3","0","39","39","1837","0","7673","1257","7673","4.17691888949374"
"1","0.3","15000","1","30","0.6","0.3","0","40","40","1834","0","7658","1272","7658","4.175572519083969"
"1","0.3","15000","1","30","0.6","0.3","0","41","41","1832","0","7651","1279","7651","4.176310043668122"
"1","0.3","15000","1","30","0.6","0.3","0","42","42","1831","0","7646","1284","7646","4.17586018569088"
"1","0.3","15000","1","30","0.6","0.3","0","43","43","1828","0","7634","1296","7634","4.1761487964989055"
"1","0.3","15000","1","30","0.6","0.3","0","44","44","1824","0","7618","1312","7618","4.176535087719298"
"1","0.3","15000","1","30","0.6","0.3","0","45","45","1820","0","7602","1328","7602","4.176923076923077"
"1","0.3","15000","1","30","0.6","0.3","0","46","46","1817","0","7587","1343","7587","4.175564116675839"
"1","0.3","15000","1","30","0.6","0.3","0","47","47","1816","0","7582","1348","7582","4.17511013215859"
"1","0.3","15000","1","30","0.6","0.3","0","48","48","1814","0","7572","1358","7572","4.1742006615215"
"1","0.3","15000","1","30","0.6","0.3","0","49","49","1808","0","7544","1386","7544","4.172566371681416"
"1","0.3","15000","1","30","0.6","0.3","0","50","50","1806","0","7534","1396","7534","4.171650055370986"
"1","0.3","15000","1","30","0.6","0.3","0","51","51","1806","0","7534","1396","7534","4.171650055370986"
"1","0.3","15000","1","30","0.6","0.3","0","52","52","1804","0","7524","1406","7524","4.170731707317073"
"1","0.3","15000","1","30","0.6","0.3","0","53","53","1802","0","7516","1414","7516","4.170921198668147"
"1","0.3","15000","1","30","0.6","0.3","0","54","54","1798","0","7499","1431","7499","4.170745272525028"
"1","0.3","15000","1","30","0.6","0.3","0","55","55","1797","0","7494","1436","7494","4.170283806343907"
"1","0.3","15000","1","30","0.6","0.3","0","56","56","1791","0","7466","1464","7466","4.168620882188721"
"1","0.3","15000","1","30","0.6","0.3","0","57","57","1788","0","7452","1478","7452","4.167785234899329"
"1","0.3","15000","1","30","0.6","0.3","0","58","58","1788","0","7452","1478","7452","4.167785234899329"
"1","0.3","15000","1","30","0.6","0.3","0","59","59","1786","0","7445","1485","7445","4.168533034714446"
"1","0.3","15000","1","30","0.6","0.3","0","60","60","1783","0","7434","1496","7434","4.169377453729669"
"1","0.3","15000","1","30","0.6","0.3","0","61","61","1781","0","7428","1502","7428","4.170690623245368"
"1","0.3","15000","1","30","0.6","0.3","0","62","62","1780","0","7423","1507","7423","4.170224719101124"
"1","0.3","15000","1","30","0.6","0.3","0","63","63","1776","0","7404","1526","7404","4.168918918918919"
"1","0.3","15000","1","30","0.6","0.3","0","64","64","1773","0","7389","1541","7389","4.16751269035533"
"1","0.3","15000","1","30","0.6","0.3","0","65","65","1767","0","7362","1568","7362","4.166383701188455"
"1","0.3","15000","1","30","0.6","0.3","0","66","66","1765","0","7354","1576","7354","4.16657223796034"
"1","0.3","15000","1","30","0.6","0.3","0","67","67","1762","0","7344","1586","7344","4.167990919409761"
"1","0.3","15000","1","30","0.6","0.3","0","68","68","1758","0","7329","1601","7329","4.1689419795221845"
"1","0.3","15000","1","30","0.6","0.3","0","69","69","1753","0","7304","1626","7304","4.1665715915573305"
"1","0.3","15000","1","30","0.6","0.3","0","70","70","1753","0","7304","1626","7304","4.1665715915573305"
"1","0.3","15000","1","30","0.6","0.3","0","71","71","1753","0","7304","1626","7304","4.1665715915573305"
"1","0.3","15000","1","30","0.6","0.3","0","72","72","1751","0","7298","1632","7298","4.167904054825814"
"1","0.3","15000","1","30","0.6","0.3","0","73","73","1747","0","7284","1646","7284","4.169433314253006"
"1","0.3","15000","1","30","0.6","0.3","0","74","74","1745","0","7274","1656","7274","4.168481375358166"
"1","0.3","15000","1","30","0.6","0.3","0","75","75","1742","0","7264","1666","7264","4.1699196326062"
"1","0.3","15000","1","30","0.6","0.3","0","76","76","1741","0","7259","1671","7259","4.1694428489373925"
"1","0.3","15000","1","30","0.6","0.3","0","77","77","1738","0","7244","1686","7244","4.168009205983889"
"1","0.3","15000","1","30","0.6","0.3","0","78","78","1733","0","7223","1707","7223","4.167916907097519"
"1","0.3","15000","1","30","0.6","0.3","0","79","79","1731","0","7213","1717","7213","4.166955517042172"
"1","0.3","15000","1","30","0.6","0.3","0","80","80","1730","0","7212","1718","7212","4.16878612716763"
"1","0.3","15000","1","30","0.6","0.3","0","81","81","1727","0","7199","1731","7199","4.168500289519398"
"1","0.3","15000","1","30","0.6","0.3","0","82","82","1724","0","7188","1742","7188","4.169373549883991"
"1","0.3","15000","1","30","0.6","0.3","0","83","83","1722","0","7178","1752","7178","4.168408826945412"
"1","0.3","15000","1","30","0.6","0.3","0","84","84","1717","0","7161","1769","7161","4.170646476412347"
"1","0.3","15000","1","30","0.6","0.3","0","85","85","1714","0","7150","1780","7150","4.171528588098016"
"1","0.3","15000","1","30","0.6","0.3","0","86","86","1710","0","7133","1797","7133","4.171345029239766"
"1","0.3","15000","1","30","0.6","0.3","0","87","87","1708","0","7123","1807","7123","4.1703747072599535"
"1","0.3","15000","1","30","0.6","0.3","0","88","88","1706","0","7117","1813","7117","4.171746776084408"
"1","0.3","15000","1","30","0.6","0.3","0","89","89","1704","0","7107","1823","7107","4.170774647887324"
"1","0.3","15000","1","30","0.6","0.3","0","90","90","1701","0","7092","1838","7092","4.169312169312169"
"1","0.3","15000","1","30","0.6","0.3","0","91","91","1698","0","7081","1849","7081","4.170200235571261"
"1","0.3","15000","1","30","0.6","0.3","0","92","92","1693","0","7057","1873","7057","4.168340224453632"
"1","0.3","15000","1","30","0.6","0.3","0","93","93","1690","0","7044","1886","7044","4.168047337278106"
"1","0.3","15000","1","30","0.6","0.3","0","94","94","1687","0","7031","1899","7031","4.167753408417309"
"1","0.3","15000","1","30","0.6","0.3","0","95","95","1683","0","7016","1914","7016","4.168746286393345"
"1","0.3","15000","1","30","0.6","0.3","0","96","96","1681","0","7008","1922","7008","4.168947055324212"
"1","0.3","15000","1","30","0.6","0.3","0","97","97","1676","0","6987","1943","6987","4.168854415274463"
"1","0.3","15000","1","30","0.6","0.3","0","98","98","1674","0","6980","1950","6980","4.169653524492234"
"1","0.3","15000","1","30","0.6","0.3","0","99","99","1671","0","6965","1965","6965","4.168162776780371"
"1","0.3","15000","1","30","0.6","0.3","0","100","100","1670","0","6962","1968","6962","4.168862275449102"
"1","0.3","15000","1","30","0.6","0.3","0","101","101","2638","351","10600","1991","10249","3.8851402577710386"
"1","0.3","15000","1","30","0.6","0.3","0","102","102","2637","334","10578","2013","10244","3.8847174819871064"
"1","0.3","15000","1","30","0.6","0.3","0","103","103","2633","331","10555","2036","10224","3.8830231674895557"
"1","0.3","15000","1","30","0.6","0.3","0","104","104","2630","315","10527","2064","10212","3.882889733840304"
"1","0.3","15000","1","30","0.6","0.3","0","105","105","2629","307","10518","2073","10211","3.8839863065804487"
"1","0.3","15000","1","30","0.6","0.3","0","106","106","2629","260","10471","2120","10211","3.8839863065804487"
"1","0.3","15000","1","30","0.6","0.3","0","107","107","2629","242","10453","2138","10211","3.8839863065804487"
"1","0.3","15000","1","30","0.6","0.3","0","108","108","2626","224","10423","2168","10199","3.883853769992384"
"1","0.3","15000","1","30","0.6","0.3","0","109","109","2621","196","10375","2216","10179","3.8836322014498283"
"1","0.3","15000","1","30","0.6","0.3","0","110","110","2621","163","10342","2249","10179","3.8836322014498283"
"1","0.3","15000","1","30","0.6","0.3","0","111","111","2621","126","10305","2286","10179","3.8836322014498283"
"1","0.3","15000","1","30","0.6","0.3","0","112","112","2620","98","10276","2315","10178","3.884732824427481"
"1","0.3","15000","1","30","0.6","0.3","0","113","113","2619","57","10230","2361","10173","3.884306987399771"
"1","0.3","15000","1","30","0.6","0.3","0","114","114","2618","0","10168","2423","10168","3.883880825057296"
"1","0.3","15000","1","30","0.6","0.3","0","115","115","2616","0","10162","2429","10162","3.8845565749235473"
"1","0.3","15000","1","30","0.6","0.3","0","116","116","2611","0","10147","2444","10147","3.886250478743776"
"1","0.3","15000","1","30","0.6","0.3","0","117","117","2607","0","10132","2459","10132","3.886459532029152"
"1","0.3","15000","1","30","0.6","0.3","0","118","118","2605","0","10127","2464","10127","3.887523992322457"
"1","0.3","15000","1","30","0.6","0.3","0","119","119","2603","0","10118","2473","10118","3.8870533999231656"
"1","0.3","15000","1","30","0.6","0.3","0","120","120","2599","0","10103","2488","10103","3.887264332435552"
"1","0.3","15000","1","30","0.6","0.3","0","121","121","2595","0","10091","2500","10091","3.888631984585742"
"1","0.3","15000","1","30","0.6","0.3","0","122","122","2592","0","10076","2515","10076","3.8873456790123457"
"1","0.3","15000","1","30","0.6","0.3","0","123","123","2590","0","10070","2521","10070","3.888030888030888"
"1","0.3","15000","1","30","0.6","0.3","0","124","124","2587","0","10059","2532","10059","3.8882875918051796"
"1","0.3","15000","1","30","0.6","0.3","0","125","125","2583","0","10044","2547","10044","3.8885017421602788"
"1","0.3","15000","1","30","0.6","0.3","0","126","126","2583","0","10044","2547","10044","3.8885017421602788"
"1","0.3","15000","1","30","0.6","0.3","0","127","127","2580","0","10029","2562","10029","3.8872093023255814"
"1","0.3","15000","1","30","0.6","0.3","0","128","128","2578","0","10024","2567","10024","3.8882854926299455"
"1","0.3","15000","1","30","0.6","0.3","0","129","129","2576","0","10018","2573","10018","3.8889751552795033"
"1","0.3","15000","1","30","0.6","0.3","0","130","130","2575","0","10013","2578","10013","3.888543689320388"
"1","0.3","15000","1","30","0.6","0.3","0","131","131","2572","0","10002","2589","10002","3.8888024883359256"
"1","0.3","15000","1","30","0.6","0.3","0","132","132","2569","0","9991","2600","9991","3.8890618917866875"
"1","0.3","15000","1","30","0.6","0.3","0","133","133","2565","0","9978","2613","9978","3.8900584795321635"
"1","0.3","15000","1","30","0.6","0.3","0","134","134","2562","0","9966","2625","9966","3.889929742388759"
"1","0.3","15000","1","30","0.6","0.3","0","135","135","2561","0","9965","2626","9965","3.8910581803982818"
"1","0.3","15000","1","30","0.6","0.3","0","136","136","2557","0","9956","2635","9956","3.8936253421978884"
"1","0.3","15000","1","30","0.6","0.3","0","137","137","2555","0","9949","2642","9949","3.8939334637964773"
"1","0.3","15000","1","30","0.6","0.3","0","138","138","2553","0","9943","2648","9943","3.8946337641989817"
"1","0.3","15000","1","30","0.6","0.3","0","139","139","2552","0","9938","2653","9938","3.8942006269592477"
"1","0.3","15000","1","30","0.6","0.3","0","140","140","2550","0","9931","2660","9931","3.8945098039215686"
"1","0.3","15000","1","30","0.6","0.3","0","141","141","2548","0","9924","2667","9924","3.8948194662480375"
"1","0.3","15000","1","30","0.6","0.3","0","142","142","2543","0","9905","2686","9905","3.8950058985450258"
"1","0.3","15000","1","30","0.6","0.3","0","143","143","2540","0","9896","2695","9896","3.896062992125984"
"1","0.3","15000","1","30","0.6","0.3","0","144","144","2537","0","9885","2706","9885","3.896334253054789"
"1","0.3","15000","1","30","0.6","0.3","0","145","145","2532","0","9865","2726","9865","3.896129541864139"
"1","0.3","15000","1","30","0.6","0.3","0","146","146","2530","0","9855","2736","9855","3.8952569169960474"
"1","0.3","15000","1","30","0.6","0.3","0","147","147","2525","0","9837","2754","9837","3.8958415841584157"
"1","0.3","15000","1","30","0.6","0.3","0","148","148","2523","0","9831","2760","9831","3.896551724137931"
"1","0.3","15000","1","30","0.6","0.3","0","149","149","2520","0","9818","2773","9818","3.896031746031746"
"1","0.3","15000","1","30","0.6","0.3","0","150","150","2518","0","9810","2781","9810","3.895949166004766"
"1","0.3","15000","1","30","0.6","0.3","0","151","151","2515","0","9795","2796","9795","3.8946322067594434"
"1","0.3","15000","1","30","0.6","0.3","0","152","152","2514","0","9790","2801","9790","3.894192521877486"
"1","0.3","15000","1","30","0.6","0.3","0","153","153","2513","0","9785","2806","9785","3.89375248706725"
"1","0.3","15000","1","30","0.6","0.3","0","154","154","2512","0","9780","2811","9780","3.893312101910828"
"1","0.3","15000","1","30","0.6","0.3","0","155","155","2511","0","9775","2816","9775","3.8928713659896457"
"1","0.3","15000","1","30","0.6","0.3","0","156","156","2511","0","9775","2816","9775","3.8928713659896457"
"1","0.3","15000","1","30","0.6","0.3","0","157","157","2508","0","9763","2828","9763","3.89274322169059"
"1","0.3","15000","1","30","0.6","0.3","0","158","158","2508","0","9763","2828","9763","3.89274322169059"
"1","0.3","15000","1","30","0.6","0.3","0","159","159","2507","0","9760","2831","9760","3.8930993218986836"
"1","0.3","15000","1","30","0.6","0.3","0","160","160","2506","0","9757","2834","9757","3.8934557063048683"
"1","0.3","15000","1","30","0.6","0.3","0","161","161","2503","0","9744","2847","9744","3.8929284858170194"
"1","0.3","15000","1","30","0.6","0.3","0","162","162","2499","0","9727","2864","9727","3.892356942777111"
"1","0.3","15000","1","30","0.6","0.3","0","163","163","2493","0","9697","2894","9697","3.8896911351785"
"1","0.3","15000","1","30","0.6","0.3","0","164","164","2491","0","9689","2902","9689","3.8896025692492975"
"1","0.3","15000","1","30","0.6","0.3","0","165","165","2490","0","9688","2903","9688","3.8907630522088352"
"1","0.3","15000","1","30","0.6","0.3","0","166","166","2486","0","9668","2923","9668","3.888978278358809"
"1","0.3","15000","1","30","0.6","0.3","0","167","167","2484","0","9662","2929","9662","3.889694041867955"
"1","0.3","15000","1","30","0.6","0.3","0","168","168","2483","0","9660","2931","9660","3.8904550946435763"
"1","0.3","15000","1","30","0.6","0.3","0","169","169","2483","0","9660","2931","9660","3.8904550946435763"
"1","0.3","15000","1","30","0.6","0.3","0","170","170","2480","0","9654","2937","9654","3.892741935483871"
"1","0.3","15000","1","30","0.6","0.3","0","171","171","2476","0","9639","2952","9639","3.89297253634895"
"1","0.3","15000","1","30","0.6","0.3","0","172","172","2474","0","9633","2958","9633","3.893694421988682"
"1","0.3","15000","1","30","0.6","0.3","0","173","173","2471","0","9622","2969","9622","3.893970052610279"
"1","0.3","15000","1","30","0.6","0.3","0","174","174","2471","0","9622","2969","9622","3.893970052610279"
"1","0.3","15000","1","30","0.6","0.3","0","175","175","2470","0","9617","2974","9617","3.8935222672064778"
"1","0.3","15000","1","30","0.6","0.3","0","176","176","2465","0","9598","2993","9598","3.893711967545639"
"1","0.3","15000","1","30","0.6","0.3","0","177","177","2462","0","9586","3005","9586","3.893582453290008"
"1","0.3","15000","1","30","0.6","0.3","0","178","178","2461","0","9581","3010","9581","3.8931328728159285"
"1","0.3","15000","1","30","0.6","0.3","0","179","179","2461","0","9581","3010","9581","3.8931328728159285"
"1","0.3","15000","1","30","0.6","0.3","0","180","180","2458","0","9567","3024","9567","3.8921887713588283"
"1","0.3","15000","1","30","0.6","0.3","0","181","181","2456","0","9561","3030","9561","3.892915309446254"
