"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"gy-evac.nlogo"
"pop"
"11/21/2024 20:56:27:702 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","over-break-p","terminate-evac-distance-km","initial-people","max-walking-distance-km","warning-interval-time-mins","evacuation-probability","tick-time-in-mins","[step]","ticks","get-no-active-cars","get-no-walking","get-no-evacuating","get-no-evacuated","get-no-in-cars","get-avg-no-people-per-car"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1861","1861","2872","0","4866","8000","4866","1.6942896935933147"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1862","1862","2868","0","4859","8007","4859","1.6942119944211995"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1863","1863","2865","0","4852","8014","4852","1.693542757417103"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1864","1864","2864","0","4851","8015","4851","1.6937849162011174"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1865","1865","2859","0","4841","8025","4841","1.6932493878978663"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1866","1866","2857","0","4835","8031","4835","1.6923346167308366"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1867","1867","2855","0","4829","8037","4829","1.6914185639229422"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1868","1868","2853","0","4827","8039","4827","1.6919032597266035"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1869","1869","2852","0","4826","8040","4826","1.6921458625525947"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1870","1870","2852","0","4826","8040","4826","1.6921458625525947"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1871","1871","2851","0","4825","8041","4825","1.692388635566468"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1872","1872","2847","0","4819","8047","4819","1.6926589392342817"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1873","1873","2847","0","4819","8047","4819","1.6926589392342817"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1874","1874","2847","0","4819","8047","4819","1.6926589392342817"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1875","1875","2845","0","4817","8049","4817","1.693145869947276"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1876","1876","2842","0","4813","8053","4813","1.6935256861365235"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1877","1877","2839","0","4808","8058","4808","1.6935540683339203"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1878","1878","2836","0","4802","8064","4802","1.6932299012693934"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1879","1879","2835","0","4801","8065","4801","1.6934744268077602"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1880","1880","2831","0","4795","8071","4795","1.6937477922995408"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1881","1881","2830","0","4794","8072","4794","1.6939929328621908"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1882","1882","2829","0","4792","8074","4792","1.6938847649346058"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1883","1883","2828","0","4791","8075","4791","1.6941301272984441"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1884","1884","2827","0","4789","8077","4789","1.694021931376017"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1885","1885","2827","0","4789","8077","4789","1.694021931376017"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1886","1886","2827","0","4789","8077","4789","1.694021931376017"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1887","1887","2827","0","4789","8077","4789","1.694021931376017"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1888","1888","2825","0","4787","8079","4787","1.6945132743362832"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1889","1889","2822","0","4781","8085","4781","1.6941885187810064"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1890","1890","2821","0","4780","8086","4780","1.694434597660404"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1891","1891","2820","0","4778","8088","4778","1.6943262411347517"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1892","1892","2819","0","4777","8089","4777","1.694572543455126"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1893","1893","2816","0","4774","8092","4774","1.6953125"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1894","1894","2811","0","4765","8101","4765","1.695126289576663"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1895","1895","2810","0","4764","8102","4764","1.695373665480427"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1896","1896","2806","0","4754","8112","4754","1.6942266571632216"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1897","1897","2805","0","4751","8115","4751","1.6937611408199644"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1898","1898","2805","0","4751","8115","4751","1.6937611408199644"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1899","1899","2804","0","4749","8117","4749","1.6936519258202567"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1900","1900","2801","0","4742","8124","4742","1.6929667975722955"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1901","1901","2800","0","4739","8127","4739","1.6925"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1902","1902","2798","0","4737","8129","4737","1.6929949964260187"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1903","1903","2797","0","4736","8130","4736","1.6932427601001072"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1904","1904","2792","0","4729","8137","4729","1.6937679083094557"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1905","1905","2789","0","4720","8146","4720","1.692362854069559"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1906","1906","2787","0","4718","8148","4718","1.6928597057768209"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1907","1907","2783","0","4709","8157","4709","1.6920589292130794"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1908","1908","2781","0","4703","8163","4703","1.6911183027687882"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1909","1909","2778","0","4696","8170","4696","1.6904247660187186"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1910","1910","2776","0","4694","8172","4694","1.690922190201729"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1911","1911","2773","0","4688","8178","4688","1.6905878110349801"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1912","1912","2772","0","4687","8179","4687","1.6908369408369408"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1913","1913","2771","0","4686","8180","4686","1.6910862504511006"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1914","1914","2771","0","4686","8180","4686","1.6910862504511006"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1915","1915","2771","0","4686","8180","4686","1.6910862504511006"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1916","1916","2770","0","4685","8181","4685","1.6913357400722022"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1917","1917","2768","0","4683","8183","4683","1.691835260115607"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1918","1918","2767","0","4681","8185","4681","1.6917238886881099"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1919","1919","2764","0","4675","8191","4675","1.6913892908827786"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1920","1920","2762","0","4674","8192","4674","1.6922519913106444"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1921","1921","2775","0","4687","8192","4687","1.689009009009009"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1922","1922","2775","0","4687","8192","4687","1.689009009009009"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1923","1923","2772","0","4684","8195","4684","1.6897546897546898"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1924","1924","2770","0","4681","8198","4681","1.6898916967509026"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1925","1925","2769","0","4680","8199","4680","1.6901408450704225"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1926","1926","2767","0","4677","8202","4677","1.6902782797253344"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1927","1927","2762","0","4672","8207","4672","1.6915278783490224"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1928","1928","2760","0","4669","8210","4669","1.6916666666666667"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1929","1929","2756","0","4658","8221","4658","1.6901306240928882"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1930","1930","2753","0","4651","8228","4651","1.6894297130403197"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1931","1931","2753","0","4651","8228","4651","1.6894297130403197"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1932","1932","2751","0","4647","8232","4647","1.6892039258451472"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1933","1933","2747","0","4638","8241","4638","1.6883873316345104"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1934","1934","2745","0","4636","8243","4636","1.6888888888888889"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1935","1935","2743","0","4629","8250","4629","1.6875683558148014"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1936","1936","2743","0","4629","8250","4629","1.6875683558148014"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1937","1937","2739","0","4622","8257","4622","1.6874771814530851"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1938","1938","2738","0","4622","8257","4622","1.6880934989043097"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1939","1939","2736","0","4619","8260","4619","1.6882309941520468"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1940","1940","2735","0","4618","8261","4618","1.6884826325411335"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1941","1941","2730","0","4610","8269","4610","1.6886446886446886"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1942","1942","2727","0","4605","8274","4605","1.6886688668866887"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1943","1943","2727","0","4605","8274","4605","1.6886688668866887"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1944","1944","2723","0","4601","8278","4601","1.689680499449137"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1945","1945","2721","0","4599","8280","4599","1.6901874310915104"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1946","1946","2720","0","4599","8280","4599","1.6908088235294119"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1947","1947","2719","0","4598","8281","4598","1.691062890768665"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1948","1948","2719","0","4598","8281","4598","1.691062890768665"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1949","1949","2715","0","4593","8286","4593","1.6917127071823204"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1950","1950","2714","0","4592","8287","4592","1.6919675755342667"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1951","1951","2711","0","4588","8291","4588","1.6923644411656216"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1952","1952","2707","0","4583","8296","4583","1.6930181012190617"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1953","1953","2707","0","4583","8296","4583","1.6930181012190617"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1954","1954","2707","0","4583","8296","4583","1.6930181012190617"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1955","1955","2706","0","4582","8297","4582","1.6932742054693275"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1956","1956","2704","0","4580","8299","4580","1.6937869822485208"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1957","1957","2704","0","4580","8299","4580","1.6937869822485208"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1958","1958","2700","0","4575","8304","4575","1.6944444444444444"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1959","1959","2699","0","4571","8308","4571","1.6935902185994813"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1960","1960","2698","0","4570","8309","4570","1.6938472942920682"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1961","1961","2697","0","4569","8310","4569","1.6941045606229144"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1962","1962","2694","0","4565","8314","4565","1.694506310319228"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1963","1963","2693","0","4563","8316","4563","1.694392870404753"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1964","1964","2688","0","4557","8322","4557","1.6953125"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1965","1965","2684","0","4553","8326","4553","1.696348733233979"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1966","1966","2683","0","4552","8327","4552","1.6966082743197912"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1967","1967","2683","0","4552","8327","4552","1.6966082743197912"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1968","1968","2676","0","4538","8341","4538","1.695814648729447"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1969","1969","2674","0","4536","8343","4536","1.6963350785340314"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1970","1970","2673","0","4535","8344","4535","1.6965955854844743"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1971","1971","2670","0","4529","8350","4529","1.69625468164794"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1972","1972","2670","0","4529","8350","4529","1.69625468164794"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1973","1973","2668","0","4523","8356","4523","1.6952773613193404"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1974","1974","2668","0","4523","8356","4523","1.6952773613193404"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1975","1975","2666","0","4518","8361","4518","1.6946736684171042"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1976","1976","2661","0","4512","8367","4512","1.6956031567080045"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1977","1977","2660","0","4511","8368","4511","1.6958646616541353"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1978","1978","2660","0","4511","8368","4511","1.6958646616541353"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1979","1979","2660","0","4511","8368","4511","1.6958646616541353"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1980","1980","2659","0","4510","8369","4510","1.6961263632944716"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1981","1981","2657","0","4508","8371","4508","1.6966503575461047"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1982","1982","2652","0","4501","8378","4501","1.697209653092006"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1983","1983","2652","0","4501","8378","4501","1.697209653092006"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1984","1984","2652","0","4501","8378","4501","1.697209653092006"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1985","1985","2651","0","4500","8379","4500","1.6974726518294982"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1986","1986","2649","0","4498","8381","4498","1.6979992449981125"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1987","1987","2645","0","4488","8391","4488","1.6967863894139887"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1988","1988","2640","0","4480","8399","4480","1.696969696969697"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1989","1989","2637","0","4476","8403","4476","1.6973833902161548"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1990","1990","2636","0","4475","8404","4475","1.697647951441578"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1991","1991","2633","0","4472","8407","4472","1.6984428408659324"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1992","1992","2633","0","4472","8407","4472","1.6984428408659324"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1993","1993","2632","0","4467","8412","4467","1.6971884498480243"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1994","1994","2627","0","4462","8417","4462","1.698515416825276"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1995","1995","2625","0","4457","8422","4457","1.6979047619047618"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1996","1996","2625","0","4457","8422","4457","1.6979047619047618"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1997","1997","2622","0","4454","8425","4454","1.6987032799389779"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1998","1998","2622","0","4454","8425","4454","1.6987032799389779"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","1999","1999","2622","0","4454","8425","4454","1.6987032799389779"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2000","2000","2622","0","4454","8425","4454","1.6987032799389779"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2001","2001","2620","0","4451","8428","4451","1.698854961832061"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2002","2002","2618","0","4448","8431","4448","1.6990068754774637"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2003","2003","2615","0","4445","8434","4445","1.6998087954110899"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2004","2004","2615","0","4445","8434","4445","1.6998087954110899"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2005","2005","2615","0","4445","8434","4445","1.6998087954110899"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2006","2006","2613","0","4444","8435","4444","1.7007271335629544"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2007","2007","2613","0","4444","8435","4444","1.7007271335629544"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2008","2008","2610","0","4441","8438","4441","1.7015325670498085"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2009","2009","2610","0","4441","8438","4441","1.7015325670498085"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2010","2010","2608","0","4437","8442","4437","1.7013036809815951"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2011","2011","2606","0","4431","8448","4431","1.7003069838833462"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2012","2012","2605","0","4428","8451","4428","1.6998080614203455"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2013","2013","2602","0","4422","8457","4422","1.6994619523443506"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2014","2014","2602","0","4422","8457","4422","1.6994619523443506"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2015","2015","2600","0","4417","8462","4417","1.698846153846154"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2016","2016","2595","0","4407","8472","4407","1.6982658959537573"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2017","2017","2594","0","4405","8474","4405","1.6981495759444873"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2018","2018","2593","0","4400","8479","4400","1.6968762051677593"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2019","2019","2592","0","4399","8480","4399","1.697145061728395"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2020","2020","2590","0","4393","8486","4393","1.696138996138996"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2021","2021","2586","0","4384","8495","4384","1.6952822892498067"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2022","2022","2585","0","4383","8496","4383","1.6955512572533848"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2023","2023","2585","0","4383","8496","4383","1.6955512572533848"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2024","2024","2583","0","4380","8499","4380","1.6957026713124275"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2025","2025","2583","0","4380","8499","4380","1.6957026713124275"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2026","2026","2580","0","4377","8502","4377","1.6965116279069767"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2027","2027","2579","0","4376","8503","4376","1.696781698332687"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2028","2028","2577","0","4372","8507","4372","1.696546371750097"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2029","2029","2574","0","4367","8512","4367","1.6965811965811965"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2030","2030","2574","0","4367","8512","4367","1.6965811965811965"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2031","2031","2573","0","4367","8512","4367","1.697240575204042"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2032","2032","2572","0","4365","8514","4365","1.697122861586314"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2033","2033","2569","0","4359","8520","4359","1.6967691708836123"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2034","2034","2567","0","4356","8523","4356","1.6969224776003116"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2035","2035","2567","0","4356","8523","4356","1.6969224776003116"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2036","2036","2564","0","4348","8531","4348","1.6957878315132606"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2037","2037","2563","0","4347","8532","4347","1.6960593055013655"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2038","2038","2560","0","4343","8536","4343","1.696484375"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2039","2039","2556","0","4336","8543","4336","1.6964006259780908"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2040","2040","2554","0","4334","8545","4334","1.696945967110415"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2041","2041","2559","0","4337","8549","4337","1.694802657288003"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2042","2042","2559","0","4337","8549","4337","1.694802657288003"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2043","2043","2558","0","4335","8551","4335","1.6946833463643471"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2044","2044","2555","0","4332","8554","4332","1.6954990215264187"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2045","2045","2552","0","4329","8557","4329","1.6963166144200628"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2046","2046","2551","0","4328","8558","4328","1.6965895727165818"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2047","2047","2550","0","4326","8560","4326","1.6964705882352942"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2048","2048","2547","0","4323","8563","4323","1.6972909305064783"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2049","2049","2545","0","4321","8565","4321","1.6978388998035363"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2050","2050","2542","0","4318","8568","4318","1.6986624704956728"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2051","2051","2540","0","4313","8573","4313","1.698031496062992"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2052","2052","2537","0","4306","8580","4306","1.6972802522664565"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2053","2053","2535","0","4304","8582","4304","1.6978303747534518"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2054","2054","2534","0","4303","8583","4303","1.6981057616416733"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2055","2055","2533","0","4301","8585","4301","1.6979865771812082"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2056","2056","2531","0","4301","8585","4301","1.6993283287238246"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2057","2057","2528","0","4294","8592","4294","1.6985759493670887"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2058","2058","2526","0","4292","8594","4292","1.6991290577988916"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2059","2059","2525","0","4291","8595","4291","1.6994059405940594"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2060","2060","2523","0","4285","8601","4285","1.6983749504558066"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2061","2061","2522","0","4282","8604","4282","1.697858842188739"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2062","2062","2519","0","4279","8607","4279","1.6986899563318778"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2063","2063","2517","0","4273","8613","4273","1.6976559396106476"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2064","2064","2513","0","4269","8617","4269","1.698766414643852"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2065","2065","2510","0","4265","8621","4265","1.699203187250996"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2066","2066","2505","0","4259","8627","4259","1.7001996007984033"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2067","2067","2502","0","4255","8631","4255","1.7006394884092726"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2068","2068","2500","0","4253","8633","4253","1.7012"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2069","2069","2496","0","4246","8640","4246","1.701121794871795"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2070","2070","2491","0","4240","8646","4240","1.702127659574468"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2071","2071","2488","0","4237","8649","4237","1.7029742765273312"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2072","2072","2485","0","4234","8652","4234","1.7038229376257545"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2073","2073","2482","0","4229","8657","4229","1.7038678485092666"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2074","2074","2475","0","4221","8665","4221","1.7054545454545456"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2075","2075","2471","0","4213","8673","4213","1.7049777418049372"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2076","2076","2465","0","4206","8680","4206","1.706288032454361"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2077","2077","2460","0","4198","8688","4198","1.7065040650406504"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2078","2078","2456","0","4192","8694","4192","1.706840390879479"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2079","2079","2454","0","4190","8696","4190","1.7074164629176853"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2080","2080","2448","0","4179","8707","4179","1.7071078431372548"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2081","2081","2442","0","4172","8714","4172","1.7084357084357085"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2082","2082","2441","0","4171","8715","4171","1.708725931995084"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2083","2083","2434","0","4164","8722","4164","1.7107641741988497"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2084","2084","2433","0","4163","8723","4163","1.711056309083436"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2085","2085","2428","0","4158","8728","4158","1.7125205930807248"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2086","2086","2424","0","4153","8733","4153","1.7132838283828382"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2087","2087","2419","0","4145","8741","4145","1.7135179826374536"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2088","2088","2416","0","4141","8745","4141","1.7139900662251655"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2089","2089","2411","0","4132","8754","4132","1.7138116963915389"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2090","2090","2410","0","4131","8755","4131","1.7141078838174273"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2091","2091","2408","0","4128","8758","4128","1.7142857142857142"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2092","2092","2405","0","4125","8761","4125","1.7151767151767152"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2093","2093","2400","0","4118","8768","4118","1.7158333333333333"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2094","2094","2400","0","4118","8768","4118","1.7158333333333333"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2095","2095","2400","0","4118","8768","4118","1.7158333333333333"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2096","2096","2398","0","4116","8770","4116","1.7164303586321934"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2097","2097","2396","0","4110","8776","4110","1.7153589315525877"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","2098","2098","2395","0","4109","8777","4109","1.7156576200417537"
