"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"gy-evac.nlogo"
"pop"
"11/21/2024 20:54:53:557 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","over-break-p","terminate-evac-distance-km","initial-people","max-walking-distance-km","warning-interval-time-mins","evacuation-probability","tick-time-in-mins","[step]","ticks","get-no-active-cars","get-no-walking","get-no-evacuating","get-no-evacuated","get-no-in-cars","get-avg-no-people-per-car"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","55","55","822","0","2041","298","2041","2.482968369829684"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","56","56","822","0","2041","298","2041","2.482968369829684"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","57","57","820","0","2035","304","2035","2.481707317073171"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","58","58","819","0","2035","304","2035","2.484737484737485"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","59","59","818","0","2034","305","2034","2.486552567237164"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","60","60","812","0","2016","323","2016","2.4827586206896552"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","61","61","811","0","2011","328","2011","2.479654747225647"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","62","62","811","0","2011","328","2011","2.479654747225647"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","63","63","809","0","2003","336","2003","2.4758961681087763"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","64","64","809","0","2003","336","2003","2.4758961681087763"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","65","65","809","0","2003","336","2003","2.4758961681087763"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","66","66","809","0","2003","336","2003","2.4758961681087763"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","67","67","809","0","2003","336","2003","2.4758961681087763"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","68","68","807","0","1999","340","1999","2.477075588599752"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","69","69","806","0","1994","345","1994","2.4739454094292803"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","70","70","805","0","1991","348","1991","2.4732919254658383"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","71","71","804","0","1988","351","1988","2.472636815920398"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","72","72","803","0","1984","355","1984","2.4707347447073476"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","73","73","802","0","1983","356","1983","2.472568578553616"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","74","74","801","0","1982","357","1982","2.4744069912609237"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","75","75","801","0","1982","357","1982","2.4744069912609237"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","76","76","801","0","1982","357","1982","2.4744069912609237"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","77","77","800","0","1977","362","1977","2.47125"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","78","78","800","0","1977","362","1977","2.47125"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","79","79","798","0","1974","365","1974","2.473684210526316"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","80","80","796","0","1967","372","1967","2.471105527638191"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","81","81","796","0","1967","372","1967","2.471105527638191"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","82","82","795","0","1965","374","1965","2.4716981132075473"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","83","83","794","0","1963","376","1963","2.472292191435768"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","84","84","794","0","1963","376","1963","2.472292191435768"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","85","85","792","0","1958","381","1958","2.4722222222222223"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","86","86","789","0","1950","389","1950","2.4714828897338403"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","87","87","786","0","1941","398","1941","2.469465648854962"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","88","88","785","0","1938","401","1938","2.4687898089171973"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","89","89","781","0","1929","410","1929","2.469910371318822"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","90","90","778","0","1920","419","1920","2.467866323907455"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","91","91","777","0","1919","420","1919","2.46975546975547"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","92","92","777","0","1919","420","1919","2.46975546975547"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","93","93","774","0","1916","423","1916","2.4754521963824287"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","94","94","772","0","1915","424","1915","2.4805699481865284"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","95","95","769","0","1908","431","1908","2.481144343302991"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","96","96","766","0","1900","439","1900","2.480417754569191"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","97","97","765","0","1898","441","1898","2.481045751633987"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","98","98","764","0","1896","443","1896","2.481675392670157"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","99","99","762","0","1888","451","1888","2.477690288713911"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","100","100","762","0","1888","451","1888","2.477690288713911"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","101","101","759","0","1884","455","1884","2.4822134387351777"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","102","102","758","0","1882","457","1882","2.4828496042216357"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","103","103","757","0","1877","462","1877","2.4795244385733155"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","104","104","757","0","1877","462","1877","2.4795244385733155"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","105","105","755","0","1872","467","1872","2.4794701986754966"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","106","106","753","0","1864","475","1864","2.4754316069057105"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","107","107","752","0","1861","478","1861","2.4747340425531914"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","108","108","749","0","1856","483","1856","2.4779706275033377"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","109","109","748","0","1852","487","1852","2.4759358288770055"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","110","110","744","0","1840","499","1840","2.4731182795698925"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","111","111","741","0","1832","507","1832","2.4723346828609984"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","112","112","741","0","1832","507","1832","2.4723346828609984"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","113","113","741","0","1832","507","1832","2.4723346828609984"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","114","114","740","0","1831","508","1831","2.4743243243243245"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","115","115","739","0","1828","511","1828","2.47361299052774"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","116","116","737","0","1825","514","1825","2.4762550881953866"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","117","117","735","0","1822","517","1822","2.47891156462585"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","118","118","735","0","1822","517","1822","2.47891156462585"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","119","119","733","0","1815","524","1815","2.47612551159618"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","120","120","732","0","1813","526","1813","2.476775956284153"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","121","121","1564","0","3707","544","3707","2.3702046035805626"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","122","122","1563","0","3702","549","3702","2.3685220729366603"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","123","123","1561","0","3696","555","3696","2.367713004484305"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","124","124","1558","0","3689","562","3689","2.3677792041078307"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","125","125","1556","0","3681","570","3681","2.365681233933162"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","126","126","1552","0","3676","575","3676","2.368556701030928"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","127","127","1548","0","3666","585","3666","2.368217054263566"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","128","128","1541","0","3642","609","3642","2.36340038935756"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","129","129","1535","0","3628","623","3628","2.3635179153094463"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","130","130","1533","0","3627","624","3627","2.3659491193737767"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","131","131","1531","0","3622","629","3622","2.3657740039190074"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","132","132","1525","0","3609","642","3609","2.36655737704918"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","133","133","1522","0","3604","647","3604","2.3679369250985545"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","134","134","1520","0","3596","655","3596","2.3657894736842104"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","135","135","1518","0","3595","656","3595","2.368247694334651"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","136","136","1512","0","3583","668","3583","2.369708994708995"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","137","137","1509","0","3577","674","3577","2.3704440026507623"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","138","138","1504","0","3563","688","3563","2.3690159574468086"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","139","139","1502","0","3562","689","3562","2.3715046604527297"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","140","140","1498","0","3552","699","3552","2.371161548731642"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","141","141","1495","0","3547","704","3547","2.37257525083612"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","142","142","1491","0","3537","714","3537","2.3722334004024144"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","143","143","1490","0","3535","716","3535","2.37248322147651"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","144","144","1488","0","3531","720","3531","2.372983870967742"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","145","145","1488","0","3531","720","3531","2.372983870967742"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","146","146","1485","0","3524","727","3524","2.373063973063973"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","147","147","1483","0","3519","732","3519","2.372892784895482"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","148","148","1481","0","3516","735","3516","2.37407157326131"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","149","149","1480","0","3512","739","3512","2.372972972972973"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","150","150","1477","0","3506","745","3506","2.373730534867976"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","151","151","1475","0","3503","748","3503","2.374915254237288"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","152","152","1474","0","3500","751","3500","2.37449118046133"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","153","153","1471","0","3495","756","3495","2.3759347382732834"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","154","154","1467","0","3487","764","3487","2.3769597818677575"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","155","155","1465","0","3477","774","3477","2.3733788395904436"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","156","156","1462","0","3470","781","3470","2.3734610123119015"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","157","157","1460","0","3468","783","3468","2.3753424657534246"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","158","158","1457","0","3464","787","3464","2.3774879890185314"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","159","159","1454","0","3456","795","3456","2.376891334250344"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","160","160","1452","0","3446","805","3446","2.3732782369146004"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","161","161","1452","0","3446","805","3446","2.3732782369146004"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","162","162","1451","0","3441","810","3441","2.3714679531357685"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","163","163","1450","0","3440","811","3440","2.372413793103448"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","164","164","1447","0","3431","820","3431","2.3711126468555634"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","165","165","1445","0","3426","825","3426","2.3709342560553632"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","166","166","1442","0","3415","836","3415","2.368238557558946"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","167","167","1440","0","3408","843","3408","2.3666666666666667"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","168","168","1439","0","3403","848","3403","2.3648366921473247"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","169","169","1437","0","3400","851","3400","2.3660403618649966"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","170","170","1437","0","3400","851","3400","2.3660403618649966"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","171","171","1437","0","3400","851","3400","2.3660403618649966"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","172","172","1437","0","3400","851","3400","2.3660403618649966"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","173","173","1437","0","3400","851","3400","2.3660403618649966"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","174","174","1432","0","3386","865","3386","2.3645251396648046"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","175","175","1430","0","3381","870","3381","2.3643356643356643"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","176","176","1428","0","3377","874","3377","2.36484593837535"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","177","177","1424","0","3369","882","3369","2.365870786516854"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","178","178","1423","0","3369","882","3369","2.3675333801827128"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","179","179","1422","0","3367","884","3367","2.3677918424753868"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","180","180","1421","0","3366","885","3366","2.3687543983110486"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","181","181","1420","0","3361","890","3361","2.3669014084507043"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","182","182","1418","0","3355","896","3355","2.3660084626234132"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","183","183","1417","0","3352","899","3352","2.365561044460127"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","184","184","1415","0","3348","903","3348","2.366077738515901"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","185","185","1414","0","3346","905","3346","2.366336633663366"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","186","186","1413","0","3343","908","3343","2.3658881811748054"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","187","187","1412","0","3340","911","3340","2.365439093484419"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","188","188","1411","0","3337","914","3337","2.3649893692416724"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","189","189","1409","0","3333","918","3333","2.3655074520936834"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","190","190","1406","0","3328","923","3328","2.3669985775248934"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","191","191","1403","0","3321","930","3321","2.3670705630791162"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","192","192","1402","0","3316","935","3316","2.3651925820256774"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","193","193","1401","0","3315","936","3315","2.366167023554604"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","194","194","1398","0","3305","946","3305","2.364091559370529"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","195","195","1396","0","3302","949","3302","2.365329512893983"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","196","196","1395","0","3299","952","3299","2.3648745519713263"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","197","197","1392","0","3290","961","3290","2.3635057471264367"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","198","198","1389","0","3284","967","3284","2.3642908567314613"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","199","199","1387","0","3275","976","3275","2.361211247296323"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","200","200","1385","0","3270","981","3270","2.3610108303249095"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","201","201","1383","0","3264","987","3264","2.3600867678958783"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","202","202","1382","0","3264","987","3264","2.361794500723589"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","203","203","1380","0","3262","989","3262","2.363768115942029"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","204","204","1378","0","3253","998","3253","2.36066763425254"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","205","205","1377","0","3252","999","3252","2.3616557734204795"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","206","206","1374","0","3244","1007","3244","2.36098981077147"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","207","207","1373","0","3241","1010","3241","2.3605243991260014"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","208","208","1368","0","3220","1031","3220","2.353801169590643"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","209","209","1367","0","3216","1035","3216","2.3525969275786394"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","210","210","1366","0","3213","1038","3213","2.3521229868228404"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","211","211","1365","0","3212","1039","3212","2.353113553113553"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","212","212","1364","0","3210","1041","3210","2.3533724340175954"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","213","213","1364","0","3210","1041","3210","2.3533724340175954"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","214","214","1361","0","3202","1049","3202","2.352681851579721"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","215","215","1361","0","3202","1049","3202","2.352681851579721"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","216","216","1358","0","3195","1056","3195","2.3527245949926363"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","217","217","1357","0","3192","1059","3192","2.352247605011054"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","218","218","1355","0","3186","1065","3186","2.3512915129151293"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","219","219","1354","0","3184","1067","3184","2.3515509601181686"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","220","220","1352","0","3179","1072","3179","2.3513313609467454"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","221","221","1349","0","3173","1078","3173","2.352112676056338"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","222","222","1349","0","3173","1078","3173","2.352112676056338"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","223","223","1348","0","3172","1079","3172","2.3531157270029674"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","224","224","1348","0","3172","1079","3172","2.3531157270029674"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","225","225","1345","0","3161","1090","3161","2.3501858736059478"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","226","226","1345","0","3161","1090","3161","2.3501858736059478"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","227","227","1344","0","3160","1091","3160","2.3511904761904763"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","228","228","1342","0","3157","1094","3157","2.3524590163934427"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","229","229","1339","0","3149","1102","3149","2.3517550410754295"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","230","230","1339","0","3149","1102","3149","2.3517550410754295"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","231","231","1338","0","3148","1103","3148","2.3527653213751867"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","232","232","1338","0","3148","1103","3148","2.3527653213751867"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","233","233","1337","0","3144","1107","3144","2.3515332834704563"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","234","234","1337","0","3144","1107","3144","2.3515332834704563"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","235","235","1337","0","3144","1107","3144","2.3515332834704563"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","236","236","1335","0","3139","1112","3139","2.351310861423221"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","237","237","1335","0","3139","1112","3139","2.351310861423221"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","238","238","1334","0","3138","1113","3138","2.3523238380809595"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","239","239","1334","0","3138","1113","3138","2.3523238380809595"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","240","240","1334","0","3138","1113","3138","2.3523238380809595"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","241","241","2035","0","4507","1123","4507","2.214742014742015"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","242","242","2031","0","4497","1133","4497","2.2141802067946825"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","243","243","2028","0","4493","1137","4493","2.215483234714004"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","244","244","2027","0","4491","1139","4491","2.2155895411938826"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","245","245","2025","0","4487","1143","4487","2.2158024691358023"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","246","246","2024","0","4486","1144","4486","2.216403162055336"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","247","247","2021","0","4477","1153","4477","2.215239980207818"
"1","0.06","0.3","10000","0.3","30","0.3","0.25","248","248","2011","0","4456","1174","4456","2.2158130283441073"
