"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"gy-evac.nlogo"
"car_share"
"11/27/2024 18:10:47:460 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","terminate-evac-distance-km","initial-people","max-walking-distance-km","warning-interval-time-mins","evacuation-probability","tick-time-in-mins","over-break-probability","[step]","ticks","get-no-active-cars","get-no-walking","get-no-evacuating","get-no-evacuated","get-no-in-cars","get-avg-no-people-per-car"
"1","0.3","15000","1","30","0.3","0.3","0.1","0","0","0","0","0","0","0","0"
"1","0.3","15000","1","30","0.3","0.3","0.1","1","1","3927","452","4379","12","3927","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","2","2","3927","441","4368","23","3927","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","3","3","3927","429","4356","35","3927","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","4","4","3926","424","4350","41","3926","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","5","5","3926","424","4350","41","3926","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","6","6","3922","415","4337","54","3922","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","7","7","3919","403","4322","69","3919","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","8","8","3913","403","4316","75","3913","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","9","9","3906","403","4309","82","3906","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","10","10","3901","397","4298","93","3901","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","11","11","3897","379","4276","115","3897","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","12","12","3895","341","4236","155","3895","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","13","13","3891","325","4216","175","3891","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","14","14","3883","312","4195","196","3883","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","15","15","3877","312","4189","202","3877","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","16","16","3872","295","4167","224","3872","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","17","17","3868","277","4145","246","3868","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","18","18","3862","248","4110","281","3862","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","19","19","3855","232","4087","304","3855","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","20","20","3850","201","4051","340","3850","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","21","21","3845","196","4041","350","3845","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","22","22","3841","158","3999","392","3841","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","23","23","3829","151","3980","411","3829","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","24","24","3823","119","3942","449","3823","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","25","25","3817","99","3916","475","3817","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","26","26","3813","60","3873","518","3813","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","27","27","3807","32","3839","552","3807","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","28","28","3795","0","3795","596","3795","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","29","29","3791","0","3791","600","3791","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","30","30","3783","0","3783","608","3783","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","31","31","3778","0","3778","613","3778","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","32","32","3774","0","3774","617","3774","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","33","33","3766","0","3766","625","3766","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","34","34","3763","0","3763","628","3763","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","35","35","3758","0","3758","633","3758","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","36","36","3756","0","3756","635","3756","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","37","37","3755","0","3755","636","3755","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","38","38","3754","0","3754","637","3754","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","39","39","3749","0","3749","642","3749","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","40","40","3740","0","3740","651","3740","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","41","41","3739","0","3739","652","3739","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","42","42","3732","0","3732","659","3732","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","43","43","3725","0","3725","666","3725","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","44","44","3716","0","3716","675","3716","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","45","45","3711","0","3711","680","3711","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","46","46","3709","0","3709","682","3709","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","47","47","3705","0","3705","686","3705","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","48","48","3705","0","3705","686","3705","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","49","49","3703","0","3703","688","3703","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","50","50","3699","0","3699","692","3699","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","51","51","3697","0","3697","694","3697","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","52","52","3695","0","3695","696","3695","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","53","53","3688","0","3688","703","3688","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","54","54","3681","0","3681","710","3681","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","55","55","3678","0","3678","713","3678","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","56","56","3673","0","3673","718","3673","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","57","57","3668","0","3668","723","3668","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","58","58","3661","0","3661","730","3661","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","59","59","3657","0","3657","734","3657","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","60","60","3653","0","3653","738","3653","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","61","61","3649","0","3649","742","3649","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","62","62","3639","0","3639","752","3639","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","63","63","3637","0","3637","754","3637","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","64","64","3632","0","3632","759","3632","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","65","65","3625","0","3625","766","3625","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","66","66","3622","0","3622","769","3622","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","67","67","3616","0","3616","775","3616","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","68","68","3612","0","3612","779","3612","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","69","69","3611","0","3611","780","3611","1"
"1","0.3","15000","1","30","0.3","0.3","0.1","70","70","3604","0","3604","787","3604","1"
