"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"gy-evac.nlogo"
"3d"
"11/26/2024 19:06:37:296 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","terminate-evac-distance-km","initial-people","max-walking-distance-km","warning-interval-time-mins","evacuation-probability","tick-time-in-mins","over-break-probability","[step]","ticks","get-no-active-cars","get-no-walking","get-no-evacuating","get-no-evacuated","get-no-in-cars","get-avg-no-people-per-car"
"8","0.3","15000","1","30","0.8","0.3","0.1","0","0","0","0","0","0","0","0"
"3","0.3","15000","1","30","0.3","0.3","0.1","0","0","0","0","0","0","0","0"
"7","0.3","15000","1","30","0.7","0.3","0.1","0","0","0","0","0","0","0","0"
"9","0.3","15000","1","30","0.9","0.3","0.1","0","0","0","0","0","0","0","0"
"2","0.3","15000","1","30","0.2","0.3","0.1","0","0","0","0","0","0","0","0"
"10","0.3","15000","1","30","1","0.3","0.1","0","0","0","0","0","0","0","0"
"6","0.3","15000","1","30","0.6","0.3","0.1","0","0","0","0","0","0","0","0"
"5","0.3","15000","1","30","0.5","0.3","0.1","0","0","0","0","0","0","0","0"
"4","0.3","15000","1","30","0.4","0.3","0.1","0","0","0","0","0","0","0","0"
"1","0.3","15000","1","30","0.1","0.3","0.1","0","0","0","0","0","0","0","0"
"3","0.3","15000","1","30","0.3","0.3","0.1","1","1","1117","466","4487","7","4021","3.5998209489704567"
"3","0.3","15000","1","30","0.3","0.3","0.1","2","2","1113","456","4464","30","4008","3.601078167115903"
"3","0.3","15000","1","30","0.3","0.3","0.1","3","3","1104","442","4417","77","3975","3.6005434782608696"
"3","0.3","15000","1","30","0.3","0.3","0.1","4","4","1091","438","4378","116","3940","3.611365719523373"
"3","0.3","15000","1","30","0.3","0.3","0.1","5","5","1083","438","4346","148","3908","3.6084949215143123"
"3","0.3","15000","1","30","0.3","0.3","0.1","6","6","1072","430","4308","186","3878","3.6175373134328357"
"3","0.3","15000","1","30","0.3","0.3","0.1","7","7","1067","421","4281","213","3860","3.617619493908154"
"3","0.3","15000","1","30","0.3","0.3","0.1","8","8","1058","421","4251","243","3830","3.620037807183365"
"3","0.3","15000","1","30","0.3","0.3","0.1","9","9","1045","421","4195","299","3774","3.6114832535885166"
"3","0.3","15000","1","30","0.3","0.3","0.1","10","10","1037","405","4155","339","3750","3.6162005785920925"
"3","0.3","15000","1","30","0.3","0.3","0.1","11","11","1026","393","4107","387","3714","3.6198830409356724"
"3","0.3","15000","1","30","0.3","0.3","0.1","12","12","1019","363","4047","447","3684","3.615309126594701"
"3","0.3","15000","1","30","0.3","0.3","0.1","13","13","1011","348","4000","494","3652","3.612265084075173"
"3","0.3","15000","1","30","0.3","0.3","0.1","14","14","997","340","3948","546","3608","3.6188565697091275"
"3","0.3","15000","1","30","0.3","0.3","0.1","15","15","991","340","3927","567","3587","3.6195761856710393"
"3","0.3","15000","1","30","0.3","0.3","0.1","16","16","981","315","3865","629","3550","3.618756371049949"
"3","0.3","15000","1","30","0.3","0.3","0.1","17","17","979","294","3834","660","3540","3.6159346271705823"
"3","0.3","15000","1","30","0.3","0.3","0.1","18","18","975","272","3795","699","3523","3.6133333333333333"
"3","0.3","15000","1","30","0.3","0.3","0.1","19","19","965","247","3739","755","3492","3.6186528497409327"
"3","0.3","15000","1","30","0.3","0.3","0.1","20","20","955","229","3688","806","3459","3.6219895287958117"
"3","0.3","15000","1","30","0.3","0.3","0.1","21","21","946","221","3648","846","3427","3.6226215644820297"
"3","0.3","15000","1","30","0.3","0.3","0.1","22","22","940","180","3582","912","3402","3.619148936170213"
"3","0.3","15000","1","30","0.3","0.3","0.1","23","23","935","165","3547","947","3382","3.6171122994652407"
"3","0.3","15000","1","30","0.3","0.3","0.1","24","24","933","140","3517","977","3377","3.619506966773848"
"3","0.3","15000","1","30","0.3","0.3","0.1","25","25","929","119","3483","1011","3364","3.621097954790097"
"3","0.3","15000","1","30","0.3","0.3","0.1","26","26","924","80","3431","1063","3351","3.6266233766233764"
"3","0.3","15000","1","30","0.3","0.3","0.1","27","27","919","33","3362","1132","3329","3.622415669205658"
"3","0.3","15000","1","30","0.3","0.3","0.1","28","28","916","0","3320","1174","3320","3.6244541484716155"
"3","0.3","15000","1","30","0.3","0.3","0.1","29","29","912","0","3306","1188","3306","3.625"
"3","0.3","15000","1","30","0.3","0.3","0.1","30","30","907","0","3285","1209","3285","3.621830209481808"
"3","0.3","15000","1","30","0.3","0.3","0.1","31","31","904","0","3274","1220","3274","3.6216814159292037"
"3","0.3","15000","1","30","0.3","0.3","0.1","32","32","904","0","3274","1220","3274","3.6216814159292037"
"3","0.3","15000","1","30","0.3","0.3","0.1","33","33","893","0","3238","1256","3238","3.625979843225084"
"3","0.3","15000","1","30","0.3","0.3","0.1","34","34","887","0","3217","1277","3217","3.6268320180383316"
"3","0.3","15000","1","30","0.3","0.3","0.1","35","35","885","0","3208","1286","3208","3.624858757062147"
"3","0.3","15000","1","30","0.3","0.3","0.1","36","36","882","0","3197","1297","3197","3.624716553287982"
"3","0.3","15000","1","30","0.3","0.3","0.1","37","37","876","0","3173","1321","3173","3.622146118721461"
"3","0.3","15000","1","30","0.3","0.3","0.1","38","38","869","0","3149","1345","3149","3.623705408515535"
"3","0.3","15000","1","30","0.3","0.3","0.1","39","39","865","0","3142","1352","3142","3.6323699421965316"
"3","0.3","15000","1","30","0.3","0.3","0.1","40","40","861","0","3122","1372","3122","3.6260162601626016"
"3","0.3","15000","1","30","0.3","0.3","0.1","41","41","853","0","3092","1402","3092","3.6248534583821805"
"3","0.3","15000","1","30","0.3","0.3","0.1","42","42","845","0","3064","1430","3064","3.62603550295858"
"3","0.3","15000","1","30","0.3","0.3","0.1","43","43","841","0","3047","1447","3047","3.6230677764565993"
"3","0.3","15000","1","30","0.3","0.3","0.1","44","44","835","0","3029","1465","3029","3.627544910179641"
"3","0.3","15000","1","30","0.3","0.3","0.1","45","45","830","0","3007","1487","3007","3.6228915662650603"
"3","0.3","15000","1","30","0.3","0.3","0.1","46","46","822","0","2989","1505","2989","3.6362530413625302"
"3","0.3","15000","1","30","0.3","0.3","0.1","47","47","819","0","2981","1513","2981","3.6398046398046398"
"3","0.3","15000","1","30","0.3","0.3","0.1","48","48","811","0","2946","1548","2946","3.632552404438964"
"3","0.3","15000","1","30","0.3","0.3","0.1","49","49","804","0","2919","1575","2919","3.6305970149253732"
"3","0.3","15000","1","30","0.3","0.3","0.1","50","50","797","0","2896","1598","2896","3.633626097867001"
"2","0.3","15000","1","30","0.2","0.3","0.1","1","1","845","322","3011","10","2689","3.182248520710059"
"3","0.3","15000","1","30","0.3","0.3","0.1","51","51","782","0","2846","1648","2846","3.639386189258312"
"2","0.3","15000","1","30","0.2","0.3","0.1","2","2","841","316","2994","27","2678","3.184304399524376"
"3","0.3","15000","1","30","0.3","0.3","0.1","52","52","773","0","2812","1682","2812","3.6377749029754205"
"3","0.3","15000","1","30","0.3","0.3","0.1","53","53","770","0","2800","1694","2800","3.6363636363636362"
"2","0.3","15000","1","30","0.2","0.3","0.1","3","3","835","304","2962","59","2658","3.183233532934132"
"3","0.3","15000","1","30","0.3","0.3","0.1","54","54","764","0","2783","1711","2783","3.642670157068063"
"2","0.3","15000","1","30","0.2","0.3","0.1","4","4","821","301","2911","110","2610","3.17904993909866"
"3","0.3","15000","1","30","0.3","0.3","0.1","55","55","762","0","2775","1719","2775","3.641732283464567"
"2","0.3","15000","1","30","0.2","0.3","0.1","5","5","813","301","2884","137","2583","3.177121771217712"
"3","0.3","15000","1","30","0.3","0.3","0.1","56","56","757","0","2753","1741","2753","3.6367239101717304"
"2","0.3","15000","1","30","0.2","0.3","0.1","6","6","808","294","2862","159","2568","3.1782178217821784"
"3","0.3","15000","1","30","0.3","0.3","0.1","57","57","747","0","2714","1780","2714","3.6331994645247656"
"2","0.3","15000","1","30","0.2","0.3","0.1","7","7","798","286","2823","198","2537","3.1791979949874687"
"3","0.3","15000","1","30","0.3","0.3","0.1","58","58","744","0","2706","1788","2706","3.6370967741935485"
"2","0.3","15000","1","30","0.2","0.3","0.1","8","8","791","286","2806","215","2520","3.185840707964602"
"3","0.3","15000","1","30","0.3","0.3","0.1","59","59","740","0","2691","1803","2691","3.6364864864864863"
"3","0.3","15000","1","30","0.3","0.3","0.1","60","60","740","0","2691","1803","2691","3.6364864864864863"
"2","0.3","15000","1","30","0.2","0.3","0.1","9","9","786","286","2785","236","2499","3.1793893129770994"
"3","0.3","15000","1","30","0.3","0.3","0.1","61","61","738","0","2682","1812","2682","3.6341463414634148"
"2","0.3","15000","1","30","0.2","0.3","0.1","10","10","780","272","2753","268","2481","3.1807692307692306"
"3","0.3","15000","1","30","0.3","0.3","0.1","62","62","733","0","2667","1827","2667","3.6384720327421554"
"3","0.3","15000","1","30","0.3","0.3","0.1","63","63","728","0","2650","1844","2650","3.64010989010989"
"2","0.3","15000","1","30","0.2","0.3","0.1","11","11","776","258","2724","297","2466","3.1778350515463916"
"3","0.3","15000","1","30","0.3","0.3","0.1","64","64","722","0","2625","1869","2625","3.6357340720221605"
"2","0.3","15000","1","30","0.2","0.3","0.1","12","12","768","234","2674","347","2440","3.1770833333333335"
"3","0.3","15000","1","30","0.3","0.3","0.1","65","65","717","0","2608","1886","2608","3.6373779637377965"
"2","0.3","15000","1","30","0.2","0.3","0.1","13","13","763","226","2651","370","2425","3.17824377457405"
"3","0.3","15000","1","30","0.3","0.3","0.1","66","66","712","0","2594","1900","2594","3.643258426966292"
"2","0.3","15000","1","30","0.2","0.3","0.1","14","14","757","219","2630","391","2411","3.1849405548216643"
"3","0.3","15000","1","30","0.3","0.3","0.1","67","67","709","0","2587","1907","2587","3.6488011283497883"
"3","0.3","15000","1","30","0.3","0.3","0.1","68","68","706","0","2572","1922","2572","3.643059490084986"
"2","0.3","15000","1","30","0.2","0.3","0.1","15","15","754","219","2620","401","2401","3.184350132625995"
"3","0.3","15000","1","30","0.3","0.3","0.1","69","69","704","0","2566","1928","2566","3.6448863636363638"
"2","0.3","15000","1","30","0.2","0.3","0.1","16","16","748","204","2586","435","2382","3.1844919786096257"
"3","0.3","15000","1","30","0.3","0.3","0.1","70","70","699","0","2554","1940","2554","3.65379113018598"
"2","0.3","15000","1","30","0.2","0.3","0.1","17","17","746","193","2570","451","2377","3.1863270777479893"
"3","0.3","15000","1","30","0.3","0.3","0.1","71","71","693","0","2533","1961","2533","3.655122655122655"
"2","0.3","15000","1","30","0.2","0.3","0.1","18","18","741","182","2546","475","2364","3.1902834008097165"
"3","0.3","15000","1","30","0.3","0.3","0.1","72","72","693","0","2533","1961","2533","3.655122655122655"
"3","0.3","15000","1","30","0.3","0.3","0.1","73","73","688","0","2510","1984","2510","3.6482558139534884"
"2","0.3","15000","1","30","0.2","0.3","0.1","19","19","735","171","2515","506","2344","3.1891156462585033"
"3","0.3","15000","1","30","0.3","0.3","0.1","74","74","685","0","2500","1994","2500","3.6496350364963503"
"2","0.3","15000","1","30","0.2","0.3","0.1","20","20","732","149","2480","541","2331","3.1844262295081966"
"3","0.3","15000","1","30","0.3","0.3","0.1","75","75","683","0","2496","1998","2496","3.6544655929721817"
"2","0.3","15000","1","30","0.2","0.3","0.1","21","21","726","145","2463","558","2318","3.1928374655647382"
"3","0.3","15000","1","30","0.3","0.3","0.1","76","76","681","0","2489","2005","2489","3.654919236417034"
"2","0.3","15000","1","30","0.2","0.3","0.1","22","22","722","121","2429","592","2308","3.1966759002770084"
"3","0.3","15000","1","30","0.3","0.3","0.1","77","77","674","0","2465","2029","2465","3.6572700296735907"
"2","0.3","15000","1","30","0.2","0.3","0.1","23","23","718","111","2406","615","2295","3.1963788300835656"
