"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"gy-evac.nlogo"
"car_share1"
"11/25/2024 19:34:05:111 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","terminate-evac-distance-km","initial-people","max-walking-distance-km","warning-interval-time-mins","evacuation-probability","tick-time-in-mins","over-break-probability","[step]","ticks","get-no-active-cars","get-no-walking","get-no-evacuating","get-no-evacuated","get-no-in-cars","get-avg-no-people-per-car"
"1","0.3","15000","1","30","0.3","0.3","0.06","0","0","0","0","0","0","0","0"
"1","0.3","15000","1","30","0.3","0.3","0.06","1","1","3966","484","4450","14","3966","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","2","2","3966","475","4441","23","3966","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","3","3","3966","471","4437","27","3966","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","4","4","3966","466","4432","32","3966","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","5","5","3966","466","4432","32","3966","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","6","6","3966","463","4429","35","3966","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","7","7","3966","452","4418","46","3966","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","8","8","3966","452","4418","46","3966","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","9","9","3966","452","4418","46","3966","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","10","10","3966","435","4401","63","3966","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","11","11","3966","422","4388","76","3966","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","12","12","3966","388","4354","110","3966","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","13","13","3966","376","4342","122","3966","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","14","14","3966","368","4334","130","3966","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","15","15","3966","368","4334","130","3966","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","16","16","3966","340","4306","158","3966","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","17","17","3965","308","4273","191","3965","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","18","18","3965","285","4250","214","3965","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","19","19","3964","258","4222","242","3964","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","20","20","3964","229","4193","271","3964","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","21","21","3963","224","4187","277","3963","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","22","22","3962","183","4145","319","3962","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","23","23","3959","176","4135","329","3959","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","24","24","3955","148","4103","361","3955","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","25","25","3952","121","4073","391","3952","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","26","26","3952","79","4031","433","3952","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","27","27","3951","33","3984","480","3951","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","28","28","3951","0","3951","513","3951","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","29","29","3950","0","3950","514","3950","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","30","30","3948","0","3948","516","3948","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","31","31","3947","0","3947","517","3947","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","32","32","3944","0","3944","520","3944","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","33","33","3944","0","3944","520","3944","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","34","34","3941","0","3941","523","3941","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","35","35","3940","0","3940","524","3940","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","36","36","3940","0","3940","524","3940","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","37","37","3939","0","3939","525","3939","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","38","38","3937","0","3937","527","3937","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","39","39","3935","0","3935","529","3935","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","40","40","3932","0","3932","532","3932","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","41","41","3929","0","3929","535","3929","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","42","42","3925","0","3925","539","3925","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","43","43","3922","0","3922","542","3922","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","44","44","3920","0","3920","544","3920","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","45","45","3914","0","3914","550","3914","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","46","46","3911","0","3911","553","3911","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","47","47","3908","0","3908","556","3908","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","48","48","3907","0","3907","557","3907","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","49","49","3906","0","3906","558","3906","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","50","50","3905","0","3905","559","3905","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","51","51","3904","0","3904","560","3904","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","52","52","3900","0","3900","564","3900","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","53","53","3895","0","3895","569","3895","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","54","54","3893","0","3893","571","3893","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","55","55","3892","0","3892","572","3892","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","56","56","3887","0","3887","577","3887","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","57","57","3885","0","3885","579","3885","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","58","58","3885","0","3885","579","3885","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","59","59","3883","0","3883","581","3883","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","60","60","3880","0","3880","584","3880","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","61","61","3876","0","3876","588","3876","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","62","62","3870","0","3870","594","3870","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","63","63","3866","0","3866","598","3866","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","64","64","3864","0","3864","600","3864","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","65","65","3862","0","3862","602","3862","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","66","66","3862","0","3862","602","3862","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","67","67","3859","0","3859","605","3859","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","68","68","3858","0","3858","606","3858","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","69","69","3856","0","3856","608","3856","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","70","70","3855","0","3855","609","3855","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","71","71","3852","0","3852","612","3852","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","72","72","3852","0","3852","612","3852","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","73","73","3851","0","3851","613","3851","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","74","74","3850","0","3850","614","3850","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","75","75","3849","0","3849","615","3849","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","76","76","3848","0","3848","616","3848","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","77","77","3845","0","3845","619","3845","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","78","78","3840","0","3840","624","3840","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","79","79","3839","0","3839","625","3839","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","80","80","3838","0","3838","626","3838","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","81","81","3836","0","3836","628","3836","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","82","82","3834","0","3834","630","3834","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","83","83","3830","0","3830","634","3830","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","84","84","3827","0","3827","637","3827","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","85","85","3825","0","3825","639","3825","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","86","86","3820","0","3820","644","3820","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","87","87","3819","0","3819","645","3819","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","88","88","3813","0","3813","651","3813","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","89","89","3812","0","3812","652","3812","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","90","90","3811","0","3811","653","3811","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","91","91","3810","0","3810","654","3810","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","92","92","3807","0","3807","657","3807","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","93","93","3805","0","3805","659","3805","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","94","94","3804","0","3804","660","3804","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","95","95","3799","0","3799","665","3799","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","96","96","3798","0","3798","666","3798","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","97","97","3796","0","3796","668","3796","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","98","98","3791","0","3791","673","3791","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","99","99","3791","0","3791","673","3791","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","100","100","3790","0","3790","674","3790","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","101","101","6664","319","6983","683","6664","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","102","102","6662","312","6974","692","6662","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","103","103","6660","305","6965","701","6660","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","104","104","6657","304","6961","705","6657","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","105","105","6655","304","6959","707","6655","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","106","106","6652","293","6945","721","6652","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","107","107","6651","284","6935","731","6651","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","108","108","6646","284","6930","736","6646","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","109","109","6644","284","6928","738","6644","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","110","110","6643","271","6914","752","6643","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","111","111","6641","258","6899","767","6641","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","112","112","6640","235","6875","791","6640","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","113","113","6640","222","6862","804","6640","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","114","114","6638","214","6852","814","6638","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","115","115","6637","214","6851","815","6637","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","116","116","6637","198","6835","831","6637","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","117","117","6636","185","6821","845","6636","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","118","118","6635","168","6803","863","6635","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","119","119","6634","158","6792","874","6634","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","120","120","6631","137","6768","898","6631","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","121","121","6628","133","6761","905","6628","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","122","122","6624","108","6732","934","6624","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","123","123","6623","97","6720","946","6623","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","124","124","6619","76","6695","971","6619","1"
"1","0.3","15000","1","30","0.3","0.3","0.06","125","125","6617","69","6686","980","6617","1"
