car_id,passengers,ideal_time,actual_time,start_tick,end_tick
23836,3,0.010718749999999997,1.5,0,5
31272,4,0.01178125,1.7999999999999998,0,6
12251,4,0.012781249999999997,2.1,0,7
15634,2,0.013239583333333332,2.1,0,7
18546,4,0.011989583333333333,2.4,0,8
11869,5,0.011041666666666665,2.6999999999999997,0,9
5089,2,0.010854166666666665,3.3,0,11
24061,2,0.01878125,3.5999999999999996,0,12
13930,1,0.010541666666666666,3.9,0,13
23052,3,0.010520833333333333,3.9,0,13
27453,5,0.010520833333333333,4.2,0,14
2549,2,0.0120625,4.8,0,16
21246,1,0.011239583333333334,4.8,0,16
6945,2,0.014145833333333333,5.1,0,17
12453,4,0.01153125,5.3999999999999995,0,18
28342,1,0.011947916666666667,5.7,0,19
22807,4,0.010677083333333332,6.0,0,20
18255,1,0.010677083333333332,6.0,0,20
915,4,0.014145833333333333,6.0,0,20
7184,1,0.012260416666666666,6.0,0,20
18419,2,0.011229166666666665,6.3,0,21
31395,3,0.011260416666666667,6.6,0,22
5691,2,0.011260416666666667,6.6,0,22
22915,3,0.011229166666666665,6.8999999999999995,0,23
24292,5,0.012260416666666666,6.8999999999999995,0,23
6338,4,0.0121875,7.199999999999999,0,24
26763,3,0.01080208333333333,7.5,0,25
13456,2,0.0126875,7.8,0,26
26787,3,0.01878125,8.4,0,28
26659,3,0.012541666666666666,8.4,0,28
9998,5,0.012229166666666666,8.7,0,29
5917,3,0.01346875,8.7,0,29
14957,3,0.018166666666666664,9.0,0,30
22265,1,0.014104166666666668,9.0,0,30
4209,2,0.01278125,9.0,0,30
9658,5,0.01275,9.0,0,30
4415,3,0.014614583333333334,9.299999999999999,0,31
10509,4,0.015187500000000001,9.299999999999999,0,31
23749,2,0.015187500000000001,9.6,0,32
25428,5,0.013364583333333332,9.9,0,33
8495,1,0.013697916666666667,9.9,0,33
32026,2,0.013354166666666667,9.9,0,33
29552,5,0.013354166666666667,9.9,0,33
21239,5,0.015187500000000001,9.9,0,33
2310,2,0.01078125,10.2,0,34
13347,5,0.013010416666666668,10.2,0,34
22676,3,0.014083333333333335,10.2,0,34
14286,2,0.012156249999999997,11.1,0,37
9941,5,0.014447916666666664,11.7,0,39
32751,3,0.016354166666666666,11.7,0,39
4858,3,0.01878125,11.7,0,39
8497,4,0.013010416666666668,11.7,0,39
17607,2,0.015177083333333334,12.299999999999999,0,41
30548,2,0.011697916666666665,12.6,0,42
21183,3,0.0121875,12.6,0,42
6555,3,0.012750000000000001,13.2,0,44
20856,2,0.03734375,13.2,0,44
16226,2,0.01939583333333333,13.5,0,45
14497,2,0.018635416666666668,13.5,0,45
11060,5,0.0129375,13.5,0,45
25084,2,0.012718749999999997,13.5,0,45
23742,4,0.014812500000000001,13.5,0,45
25594,2,0.012677083333333332,13.799999999999999,0,46
13575,1,0.011625,13.799999999999999,0,46
12001,5,0.013010416666666668,13.799999999999999,0,46
818,1,0.013010416666666668,13.799999999999999,0,46
22572,5,0.011625,14.1,0,47
6444,4,0.013697916666666667,14.1,0,47
6306,4,0.012583333333333334,14.1,0,47
11294,5,0.014104166666666668,14.1,0,47
31317,3,0.011697916666666665,14.399999999999999,0,48
6322,4,0.020864583333333332,14.399999999999999,0,48
12716,4,0.017447916666666664,14.399999999999999,0,48
620,1,0.012687499999999999,14.7,0,49
32507,5,0.013697916666666667,15.0,0,50
3380,3,0.03190625,15.0,0,50
10902,5,0.012677083333333332,15.299999999999999,0,51
15372,1,0.017833333333333333,15.299999999999999,0,51
5878,1,0.01623958333333333,15.6,0,52
4745,4,0.01834375,15.899999999999999,0,53
32565,2,0.012677083333333332,16.2,0,54
10023,2,0.023385416666666665,16.2,0,54
16652,5,0.017385416666666664,16.8,0,56
13246,1,0.023968749999999997,17.099999999999998,0,57
18197,1,0.01834375,17.099999999999998,0,57
11346,5,0.011375,17.4,0,58
21631,2,0.013093749999999998,17.4,0,58
32245,4,0.014072916666666668,17.4,0,58
2070,4,0.014333333333333333,17.7,0,59
10240,3,0.014677083333333334,17.7,0,59
19634,1,0.012718749999999997,17.7,0,59
18168,4,0.014750000000000001,18.0,0,60
21386,1,0.015552083333333334,18.599999999999998,0,62
23566,1,0.016354166666666666,18.599999999999998,0,62
27199,4,0.014822916666666665,18.599999999999998,0,62
16059,4,0.015583333333333331,18.9,0,63
2239,5,0.01994791666666667,18.9,0,63
5668,5,0.015552083333333334,18.9,0,63
9856,5,0.01609375,18.9,0,63
13027,5,0.015552083333333334,19.2,0,64
9424,2,0.014083333333333335,19.2,0,64
1625,5,0.012718749999999997,19.2,0,64
29374,1,0.014083333333333333,19.5,0,65
18812,1,0.012791666666666666,19.5,0,65
27709,3,0.011833333333333331,19.5,0,65
12013,5,0.023968749999999997,19.5,0,65
18909,2,0.015479166666666665,20.7,0,69
19120,1,0.014885416666666665,21.0,0,70
12933,5,0.015093749999999996,21.0,0,70
30560,5,0.0149375,21.3,0,71
6042,3,0.018979166666666665,21.599999999999998,0,72
8487,4,0.019906249999999997,21.9,0,73
31205,2,0.020364583333333335,21.9,0,73
20098,5,0.013052083333333334,21.9,0,73
29376,4,0.013260416666666663,22.5,0,75
1173,2,0.0209375,22.5,0,75
24157,2,0.020364583333333335,22.5,0,75
21674,3,0.014749999999999996,22.8,0,76
6980,2,0.018375,22.8,0,76
23589,3,0.020364583333333335,22.8,0,76
10249,4,0.014854166666666665,22.8,0,76
6310,5,0.010541666666666666,23.099999999999998,0,77
16162,4,0.014385416666666664,23.099999999999998,0,77
21439,2,0.01784375,23.099999999999998,0,77
7666,5,0.015479166666666665,23.4,0,78
10525,5,0.018375,23.4,0,78
28850,1,0.013052083333333334,23.4,0,78
7809,3,0.01828125,23.7,0,79
24333,2,0.013260416666666663,23.7,0,79
13718,2,0.013312499999999998,24.0,0,80
3823,4,0.01733333333333333,24.0,0,80
1611,3,0.014916666666666665,24.0,0,80
21181,2,0.015624999999999997,24.0,0,80
8247,2,0.01608333333333333,24.0,0,80
27373,3,0.03297916666666667,24.0,0,80
17863,3,0.013343750000000001,24.0,0,80
29404,3,0.015624999999999997,24.3,0,81
25703,3,0.020364583333333335,24.3,0,81
30796,2,0.01609375,24.3,0,81
26611,5,0.013260416666666663,24.599999999999998,0,82
23963,3,0.021416666666666667,24.9,0,83
23057,5,0.013343750000000001,24.9,0,83
14805,1,0.01805208333333333,25.2,0,84
24008,4,0.014354166666666664,25.2,0,84
23907,3,0.012510416666666666,25.5,0,85
15154,4,0.018635416666666668,25.5,0,85
32652,4,0.012750000000000001,25.8,0,86
12080,5,0.01805208333333333,26.099999999999998,0,87
7211,4,0.019218749999999996,26.7,0,89
6344,1,0.01445833333333333,26.7,0,89
9997,4,0.013843749999999998,27.3,0,91
13408,2,0.01733333333333333,27.599999999999998,0,92
22429,1,0.021750000000000005,27.599999999999998,0,92
